plugin,formid,editor_id,name,spell_type,cast_type,target_type,effects,modding_use,validation
Skyrim.esm,Skyrim.esm:0ED0A2,VampireStrength03,Vampiric Strength,Ability,ConstantEffect,Self,VampireAbFortifyUnarmedDamage (Skyrim.esm:10DE17)|mag=15|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED0A3,VampireStrength04,Vampiric Strength,Ability,ConstantEffect,Self,VampireAbFortifyUnarmedDamage (Skyrim.esm:10DE17)|mag=20|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0C1E8B,VampireSunDamage01,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage01 (Skyrim.esm:0ED096)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=15|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=15|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=15|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED09A,VampireSunDamage02,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage02 (Skyrim.esm:0FD806)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=30|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=30|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=30|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED09B,VampireSunDamage03,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=75|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=75|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=75|area=0|dur=0; AbVampireSunDamage03 (Skyrim.esm:0FD80A)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=45|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=45|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=45|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED09C,VampireSunDamage04,Weakness to Sunlight,Ability,ConstantEffect,Self,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage04 (Skyrim.esm:0FD80B)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=60|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=60|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=60|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:0ED0A8,VampireVampirism,Resist Disease,Ability,ConstantEffect,Self,AbResistDisease (Skyrim.esm:0E40D3)|mag=100|area=0|dur=0,curse/disease state source,candidate-extracted
Skyrim.esm,Skyrim.esm:09E0CC,VoiceAnimalAllegiance1,Animal Allegiance,Voice,FireAndForget,Self,VoiceAnimalAllegianceEffect1 (Skyrim.esm:09E0C8)|mag=20|area=75|dur=30,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09E0CD,VoiceAnimalAllegiance2,Animal Allegiance,Voice,FireAndForget,Self,VoiceAnimalAllegianceEffect2 (Skyrim.esm:09E0CA)|mag=20|area=150|dur=45,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09E0CE,VoiceAnimalAllegiance3,Animal Allegiance,Voice,FireAndForget,Self,VoiceAnimalAllegianceEffect3 (Skyrim.esm:09E0CB)|mag=20|area=250|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08AFCC,VoiceAuraWhisper1,Aura Whisper,Voice,FireAndForget,Self,VoiceAuraWhisperExterior (Skyrim.esm:10319E)|mag=0|area=500|dur=10; VoiceAuraWhisperInterior (Skyrim.esm:08AFCB)|mag=0|area=300|dur=10; VoiceAuraWhisperDescription (Skyrim.esm:10E4FD)|mag=0|area=0|dur=10,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08AFCD,VoiceAuraWhisper2,Aura Whisper,Voice,FireAndForget,Self,VoiceAuraWhisperExterior (Skyrim.esm:10319E)|mag=0|area=500|dur=20; VoiceAuraWhisperInterior (Skyrim.esm:08AFCB)|mag=0|area=300|dur=20; VoiceAuraWhisperDescription (Skyrim.esm:10E4FD)|mag=0|area=0|dur=20,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08AFCE,VoiceAuraWhisper3,Aura Whisper,Voice,FireAndForget,Self,VoiceAuraWhisperExterior (Skyrim.esm:10319E)|mag=0|area=500|dur=30; VoiceAuraWhisperInterior (Skyrim.esm:08AFCB)|mag=0|area=300|dur=30; VoiceAuraWhisperDescription (Skyrim.esm:10E4FD)|mag=0|area=0|dur=30,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05F6EB,VoiceBecomeEthereal1,Become Ethereal,Voice,FireAndForget,Self,VoiceMakeEthereal (Skyrim.esm:064D68)|mag=0|area=0|dur=8,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05F6EC,VoiceBecomeEthereal2,Become Ethereal,Voice,FireAndForget,Self,VoiceMakeEthereal (Skyrim.esm:064D68)|mag=0|area=0|dur=13,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05F6ED,VoiceBecomeEthereal3,Become Ethereal,Voice,FireAndForget,Self,VoiceMakeEthereal (Skyrim.esm:064D68)|mag=0|area=0|dur=18,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0FEAD2,VoiceCallDragon01,Call Dragon - all,Voice,FireAndForget,Self,VoiceCallDragonEffectEmpty (Skyrim.esm:0FEAD1)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:046B85,VoiceCallDragon03,Call Dragon - all,Voice,FireAndForget,Self,VoiceCallDragonEffect (Skyrim.esm:049454)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:051967,VoiceCallHero1,Call of Valor,Voice,FireAndForget,TargetLocation,VoiceCallofValor1 (Skyrim.esm:051963)|mag=0|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:051964,VoiceCallHero2,Call of Valor,Voice,FireAndForget,TargetLocation,VoiceCallofValor2 (Skyrim.esm:051965)|mag=0|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:051969,VoiceCallHero3,Call of Valor,Voice,FireAndForget,TargetLocation,VoiceCallofValor3 (Skyrim.esm:051966)|mag=0|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03F50B,VoiceClearSkies1,Clear Skies 1,Voice,FireAndForget,Aimed,VoiceClearSkiesEffect1 (Skyrim.esm:03F508)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03F50C,VoiceClearSkies2,Clear Skies 2,Voice,FireAndForget,Aimed,VoiceClearSkiesEffect2 (Skyrim.esm:03F509)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03F50D,VoiceClearSkies3,Clear Skies 3,Voice,FireAndForget,Aimed,VoiceClearSkiesEffect3 (Skyrim.esm:03F50A)|mag=10|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:078BA2,VoiceClearSkiesSelf1,Clear Skies,Voice,FireAndForget,Self,VoiceClearSkies1Self (Skyrim.esm:078B9D)|mag=10|area=0|dur=25,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:078BA3,VoiceClearSkiesSelf2,Clear Skies,Voice,FireAndForget,Self,VoiceClearSkies2Self (Skyrim.esm:078B9F)|mag=10|area=0|dur=40,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:078BA4,VoiceClearSkiesSelf3,Clear Skies,Voice,FireAndForget,Self,VoiceClearSkies3Self (Skyrim.esm:078BA1)|mag=10|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08BB27,VoiceDisarm1,Disarm,Voice,FireAndForget,Aimed,VoiceDisarmEffect01 (Skyrim.esm:08BB26)|mag=12|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08BB28,VoiceDisarm2,Disarm,Voice,FireAndForget,Aimed,VoiceDisarmEffect02 (Skyrim.esm:0CD088)|mag=20|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08BB29,VoiceDisarm3,Disarm,Voice,FireAndForget,Aimed,VoiceDisarmEffect03 (Skyrim.esm:0CD089)|mag=30|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:02395B,VoiceDismayingShout1,Dismay - Faas,Voice,FireAndForget,Aimed,VoiceDismayingEffect1 (Skyrim.esm:023959)|mag=7|area=0|dur=30; VoiceDismayPushEffect01 (Skyrim.esm:07B6BA)|mag=25|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:02395E,VoiceDismayingShout2,Dismay - Ru,Voice,FireAndForget,Aimed,VoiceDismayingEffect2 (Skyrim.esm:02395C)|mag=15|area=0|dur=30; VoiceDismayPushEffect02 (Skyrim.esm:07B6BB)|mag=25|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:023967,VoiceDismayingShout3,Dismay - Maar,Voice,FireAndForget,Aimed,VoiceDismayingEffect3 (Skyrim.esm:02395D)|mag=24|area=0|dur=30; VoiceDismayPushEffect03 (Skyrim.esm:07B6BC)|mag=25|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0252C2,VoiceDragonFire01,Fire Breath,Voice,Concentration,Aimed,VoiceDragonFireBreathEffect1 (Skyrim.esm:0252C1)|mag=20|area=0|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F80F3,VoiceDragonFire02,Fire Breath,Voice,Concentration,Aimed,VoiceDragonFireBreathEffect1 (Skyrim.esm:0252C1)|mag=30|area=0|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0FEA9E,VoiceDragonFire03,Fire Breath,Voice,Concentration,Aimed,VoiceDragonFireBreathEffect1 (Skyrim.esm:0252C1)|mag=40|area=0|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F8104,VoiceDragonFire04,Fire Breath,Voice,Concentration,Aimed,VoiceDragonFireBreathEffect1 (Skyrim.esm:0252C1)|mag=60|area=0|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:10C4DB,VoiceDragonFire05,Fire Breath,Voice,Concentration,Aimed,VoiceDragonFireBreathEffect1 (Skyrim.esm:0252C1)|mag=100|area=0|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0742CE,VoiceDragonFireBall01,Fire Ball,Voice,FireAndForget,Aimed,VoiceDragonFireballEffect1 (Skyrim.esm:0F80FC)|mag=25|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F80F5,VoiceDragonFireBall02,Fire Ball,Voice,FireAndForget,Aimed,VoiceDragonFireballEffect1 (Skyrim.esm:0F80FC)|mag=40|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0FEA9F,VoiceDragonFireBall03,Fire Ball,Voice,FireAndForget,Aimed,VoiceDragonFireballEffect1 (Skyrim.esm:0F80FC)|mag=55|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F8105,VoiceDragonFireBall04,Fire Ball,Voice,FireAndForget,Aimed,VoiceDragonFireballEffect1 (Skyrim.esm:0F80FC)|mag=75|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:10C4DD,VoiceDragonFireBall05,Fire Ball,Voice,FireAndForget,Aimed,VoiceDragonFireballEffect1 (Skyrim.esm:0F80FC)|mag=200|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F80F4,VoiceDragonFrost01,Frost Breath,Voice,Concentration,Aimed,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=20|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0549B3,VoiceDragonFrost02,Frost Breath,Voice,Concentration,Aimed,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=30|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F80FE,VoiceDragonFrost03,Frost Breath,Voice,Concentration,Aimed,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=50|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F8106,VoiceDragonFrost04,Frost Breath,Voice,Concentration,Aimed,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=60|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:10C4DC,VoiceDragonFrost05,Frost Breath,Voice,Concentration,Aimed,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=100|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F80F6,VoiceDragonFrostBall01,Ice Storm,Voice,FireAndForget,Aimed,VoiceDragonFrostIceStormEffect (Skyrim.esm:0DD605)|mag=25|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DD606,VoiceDragonFrostBall02,Ice Storm,Voice,FireAndForget,Aimed,VoiceDragonFrostIceStormEffect (Skyrim.esm:0DD605)|mag=40|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F80FF,VoiceDragonFrostBall03,Ice Storm,Voice,FireAndForget,Aimed,VoiceDragonFrostIceStormEffect (Skyrim.esm:0DD605)|mag=55|area=15|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F8107,VoiceDragonFrostBall04,Ice Storm,Voice,FireAndForget,Aimed,VoiceDragonFrostIceStormEffect (Skyrim.esm:0DD605)|mag=75|area=15|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:10C4DE,VoiceDragonFrostBall05,Ice Storm,Voice,FireAndForget,Aimed,VoiceDragonFrostIceStormEffect (Skyrim.esm:0DD605)|mag=200|area=15|dur=1,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:044254,VoiceDragonrend1,Dragonrend,Voice,FireAndForget,Aimed,VoiceDragonrendEffect (Skyrim.esm:044255)|mag=100|area=0|dur=15; VoiceDragonrendEffect (Skyrim.esm:044255)|mag=25|area=0|dur=15; VoiceDragonrendEffectScript (Skyrim.esm:03EA30)|mag=0|area=0|dur=15; VoiceDragonrendEffectScript (Skyrim.esm:03EA30)|mag=0|area=0|dur=15; VoiceDragonrendBlankHostile (Skyrim.esm:017192)|mag=0|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:028315,VoiceDragonrend2,Dragonrend,Voice,FireAndForget,Aimed,VoiceDragonrendEffect (Skyrim.esm:044255)|mag=100|area=0|dur=18; VoiceDragonrendEffect (Skyrim.esm:044255)|mag=50|area=0|dur=18; VoiceDragonrendEffectScript (Skyrim.esm:03EA30)|mag=0|area=0|dur=18; VoiceDragonrendEffectScript (Skyrim.esm:03EA30)|mag=0|area=0|dur=18; VoiceDragonrendBlankHostile (Skyrim.esm:017192)|mag=0|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:028345,VoiceDragonrend3,Dragonrend,Voice,FireAndForget,Aimed,VoiceDragonrendEffect (Skyrim.esm:044255)|mag=100|area=0|dur=22; VoiceDragonrendEffect (Skyrim.esm:044255)|mag=50|area=0|dur=22; VoiceDragonrendEffectScript (Skyrim.esm:03EA30)|mag=0|area=0|dur=22; VoiceDragonrendEffectScript (Skyrim.esm:03EA30)|mag=0|area=0|dur=22; VoiceDragonrendEffect (Skyrim.esm:044255)|mag=50|area=0|dur=70; VoiceDragonrendBlankHostile (Skyrim.esm:017192)|mag=0|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:02C595,VoiceElementalFury1,Elemental Fury,Voice,FireAndForget,Self,VoiceElementalFury (Skyrim.esm:02C56F)|mag=1.3|area=0|dur=15,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09CD4E,VoiceElementalFury2,Elemental Fury,Voice,FireAndForget,Self,VoiceElementalFury (Skyrim.esm:02C56F)|mag=1.5|area=0|dur=15,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09CD4F,VoiceElementalFury3,Elemental Fury,Voice,FireAndForget,Self,VoiceElementalFury (Skyrim.esm:02C56F)|mag=1.7|area=0|dur=15,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04DBA6,VoiceFireBall1,Fire Ball,Voice,FireAndForget,Aimed,FireDamageFFAimedArea (Skyrim.esm:01CEA1)|mag=20|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04DBA7,VoiceFireBall2,Fire Ball,Voice,FireAndForget,Aimed,FireDamageFFAimedArea (Skyrim.esm:01CEA1)|mag=30|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04DBA8,VoiceFireBall3,Fire Ball,Voice,FireAndForget,Aimed,FireDamageFFAimedArea (Skyrim.esm:01CEA1)|mag=40|area=15|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D488A,VoiceFireboltStorm,Firebolt Storm,Spell,FireAndForget,Aimed,FireDamageStormFFAimed (Skyrim.esm:0D4889)|mag=8|area=8|dur=1; FireDamageStormFFAimed (Skyrim.esm:0D4889)|mag=20|area=8|dur=1; FireDamageStormFFAimed (Skyrim.esm:0D4889)|mag=13|area=8|dur=1; FireDamageStormFFAimed (Skyrim.esm:0D4889)|mag=15|area=8|dur=1; FireDamageStormFFAimed (Skyrim.esm:0D4889)|mag=17|area=8|dur=1; FireDamageStormFFAimed (Skyrim.esm:0D4889)|mag=23|area=8|dur=1; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=1|area=8|dur=0; PerkIntenseFlamesConfDownFFAimed (Skyrim.esm:0F392D)|mag=99|area=0|dur=15,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03F9EB,VoiceFireBreath1,Fire Breath,Voice,FireAndForget,Aimed,VoiceFireBreathEffect1 (Skyrim.esm:020E16)|mag=50|area=0|dur=0; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=0.05|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03F9EC,VoiceFireBreath2,Fire Breath,Voice,FireAndForget,Aimed,VoiceFireBreathEffect2 (Skyrim.esm:0562EA)|mag=70|area=0|dur=0; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=0.5|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03F9ED,VoiceFireBreath3,Fire Breath,Voice,FireAndForget,Aimed,VoiceFireBreathEffect3 (Skyrim.esm:0562EB)|mag=90|area=0|dur=0; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=1|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05D172,VoiceFrostBreath1,Frost Breath,Voice,FireAndForget,Aimed,VoiceFrostBreathEffect1 (Skyrim.esm:05D16F)|mag=10|area=0|dur=5; FrostSlowFFAimed (Skyrim.esm:0B729F)|mag=50|area=0|dur=5; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=0.05|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05D173,VoiceFrostBreath2,Frost Breath,Voice,FireAndForget,Aimed,VoiceFrostBreathEffect2 (Skyrim.esm:05D170)|mag=14|area=0|dur=5; FrostSlowFFAimed (Skyrim.esm:0B729F)|mag=50|area=0|dur=5; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=0.5|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05D174,VoiceFrostBreath3,Frost Breath,Voice,FireAndForget,Aimed,VoiceFrostBreathEffect3 (Skyrim.esm:05D171)|mag=18|area=0|dur=5; FrostSlowFFAimed (Skyrim.esm:0B729F)|mag=50|area=0|dur=5; StaggerPushFFAimed (Skyrim.esm:0A44C0)|mag=1|area=0|dur=0,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09CAF0,VoiceIceForm1,Ice Form,Voice,FireAndForget,Aimed,VoiceIceFormEffect (Skyrim.esm:0A0366)|mag=0|area=0|dur=15; FrostDamageFFAimedSilent (Skyrim.esm:0EA076)|mag=2|area=0|dur=15,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09CAF1,VoiceIceForm2,Ice Form,Voice,FireAndForget,Aimed,VoiceIceFormEffect (Skyrim.esm:0A0366)|mag=0|area=0|dur=30; FrostDamageFFAimedSilent (Skyrim.esm:0EA076)|mag=2|area=0|dur=30,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09CAF2,VoiceIceForm3,Ice Form,Voice,FireAndForget,Aimed,VoiceIceFormEffect (Skyrim.esm:0A0366)|mag=0|area=0|dur=60; FrostDamageFFAimedSilent (Skyrim.esm:0EA076)|mag=2|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:082A34,VoiceKynesPeace1,Kyne's Peace,Voice,FireAndForget,Self,VoiceKynesPeaceEffect1 (Skyrim.esm:082A37)|mag=20|area=75|dur=60; VoiceKynesPeaceFactionEffect (Skyrim.esm:06E0C1)|mag=0|area=75|dur=60; VoiceKynesPeaceDetectLife1 (Skyrim.esm:10E4F6)|mag=20|area=75|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:082A39,VoiceKynesPeace2,Kyne's Peace,Voice,FireAndForget,Self,VoiceKynesPeaceEffect2 (Skyrim.esm:082A36)|mag=20|area=150|dur=120; VoiceKynesPeaceFactionEffect (Skyrim.esm:06E0C1)|mag=0|area=150|dur=120; VoiceKynesPeaceDetectLife2 (Skyrim.esm:10E4F7)|mag=20|area=150|dur=120,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:082A3A,VoiceKynesPeace3,Kyne's Peace,Voice,FireAndForget,Self,VoiceKynesPeaceEffect3 (Skyrim.esm:082A38)|mag=20|area=250|dur=180; VoiceKynesPeaceFactionEffect (Skyrim.esm:06E0C1)|mag=0|area=250|dur=180; VoiceKynesPeaceDetectLife3 (Skyrim.esm:10E4F8)|mag=20|area=250|dur=180,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01861F,VoiceMarkedforDeath1,Marked for Death - Krii,Voice,FireAndForget,Aimed,VoiceMarkedForDeathHealthEffect01 (Skyrim.esm:10319C)|mag=1|area=0|dur=60; VoiceMarkedForDeathArmorEffect01 (Skyrim.esm:10319D)|mag=25|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:018627,VoiceMarkedforDeath2,Marked for Death - Lun,Voice,FireAndForget,Aimed,VoiceMarkedForDeathHealthEffect01 (Skyrim.esm:10319C)|mag=2|area=0|dur=60; VoiceMarkedForDeathArmorEffect01 (Skyrim.esm:10319D)|mag=50|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01862B,VoiceMarkedforDeath3,Marked for Death - Aus,Voice,FireAndForget,Aimed,VoiceMarkedForDeathHealthEffect01 (Skyrim.esm:10319C)|mag=3|area=0|dur=60; VoiceMarkedForDeathArmorEffect01 (Skyrim.esm:10319D)|mag=75|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:048AD0,VoiceSlowTime1,SlowTime,Voice,FireAndForget,Self,VoiceSlowTimeEffect (Skyrim.esm:048ACD)|mag=0.3|area=0|dur=8,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:048AD1,VoiceSlowTime2,Slow Time,Voice,FireAndForget,Self,VoiceSlowTimeEffect (Skyrim.esm:048ACD)|mag=0.2|area=0|dur=12,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:048AD2,VoiceSlowTime3,Slow Time,Voice,FireAndForget,Self,VoiceSlowTimeEffect (Skyrim.esm:048ACD)|mag=0.1|area=0|dur=16,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E771A,VoiceStormAlduinDeath,Storm Call - Qo,Voice,FireAndForget,Self,VoiceStormCallEffectAlduinDeathSelf (Skyrim.esm:0E771D)|mag=10|area=0|dur=10,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:018609,VoiceStormCall1,Storm Call - Strun,Voice,FireAndForget,Self,VoiceStormCallEffect1 (Skyrim.esm:0A1A58)|mag=20|area=100|dur=60; VoiceStormCallEffect1Self (Skyrim.esm:0E3F0A)|mag=1|area=0|dur=60; VoiceStormCallEmptyAIScriptEffect (Skyrim.esm:0ECEB5)|mag=1|area=0|dur=60,spell signal/effect candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:01860A,VoiceStormCall2,Storm Call - Bah,Voice,FireAndForget,Self,VoiceStormCallEffect2 (Skyrim.esm:0A1A5C)|mag=25|area=100|dur=120; VoiceStormCallEffect2Self (Skyrim.esm:0E3F09)|mag=1|area=0|dur=120; VoiceStormCallEmptyAIScriptEffect (Skyrim.esm:0ECEB5)|mag=1|area=0|dur=120,spell signal/effect candidate,candidate-extracted
