plugin,formid,editor_id,name,race,template,factions,keywords,ai_aggression,ai_assistance,modding_use,validation
Dawnguard.esm,Dawnguard.esm:00B3CC,DLC1LvlVampireFalmerMelee,,FalmerRace (Skyrim.esm:0131F4),LCharFalmerShaman (Skyrim.esm:01E77F),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00B3CF,DLC1LvlVampireFalmerMissile,,FalmerRace (Skyrim.esm:0131F4),LCharFalmerMissile (Skyrim.esm:01E77E),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00B3D5,DLC1LvlVampireFalmerMissileHoldPosition256,,FalmerRace (Skyrim.esm:0131F4),LCharFalmerMissile (Skyrim.esm:01E77E),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00B3CD,DLC1LvlVampireFalmerShaman,,FalmerRace (Skyrim.esm:0131F4),LCharFalmerMelee (Skyrim.esm:01E77D),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00B3D0,DLC1LvlVampireFalmerShamanHoldPosition256,,FalmerRace (Skyrim.esm:0131F4),LCharFalmerMelee (Skyrim.esm:01E77D),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00B3CE,DLC1LvlVampireFalmerSpellsword,,FalmerRace (Skyrim.esm:0131F4),LCharFalmerSpellsword (Skyrim.esm:063229),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00D0AD,DLC1LvlVampireFemaleCondescending,,FoxRace (Skyrim.esm:109C7C),DLC1LCharVampireFCondescending (Dawnguard.esm:00D0AC),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00D079,DLC1LvlVampireFemaleSultry,,FoxRace (Skyrim.esm:109C7C),DLC1LCharVampireFSultry (Dawnguard.esm:00D09B),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00F509,DLC1LvlVampireFemaleVampire,,FoxRace (Skyrim.esm:109C7C),DLC1LCharVampireFVampire (Dawnguard.esm:00F508),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:0123A5,DLC1LvlVampireMaleVampire,,FoxRace (Skyrim.esm:109C7C),DLC1LCharVampireMaleNordM (Dawnguard.esm:01223D),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:0183A4,DLC1LvlVampireThrallMeleeCommonerAcM,,NordRace (Skyrim.esm:013746),LCharBanditMeleeEvenTonedM (Skyrim.esm:01A323),VampireThrallFaction (Skyrim.esm:02EB13):rank0,,Aggressive,HelpsFriendsAndAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00E7B9,DLC1nVampireCorruptedShade,,SkeletonNecroRace (Skyrim.esm:0EB872),,DunPlayerAllyFaction (Skyrim.esm:05A1A4):rank0,,VeryAggressive,HelpsAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:007EC8,DLC1RadiantDisguisedVampireAdvisor,,NordRace (Skyrim.esm:013746),LvlVampire (Skyrim.esm:02F9E1),CrimeFactionWhiterun (Skyrim.esm:0267EA):rank0; DLC1RadiantDisguisedVampireFactionAdvisor (Dawnguard.esm:015755):rank0,Vampire (Skyrim.esm:0A82BB),Unaggressive,HelpsFriendsAndAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:005E4C,DLC1RadiantDisguisedVampireBard,,NordRace (Skyrim.esm:013746),LvlVampire (Skyrim.esm:02F9E1),CrimeFactionWhiterun (Skyrim.esm:0267EA):rank0; DLC1RadiantDisguisedVampireFactionBard (Dawnguard.esm:015750):rank0,Vampire (Skyrim.esm:0A82BB),Unaggressive,HelpsFriendsAndAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:004208,DLC1RadiantDisguisedVampireLord,,NordRaceVampire (Skyrim.esm:088794),LvlVampireBoss (Skyrim.esm:02F9E2),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:005E4D,DLC1RadiantDisguisedVampireMerchant,,NordRace (Skyrim.esm:013746),LvlVampire (Skyrim.esm:02F9E1),CrimeFactionWhiterun (Skyrim.esm:0267EA):rank0; DLC1RadiantDisguisedHunterFactionMerchant (Dawnguard.esm:015751):rank0,Vampire (Skyrim.esm:0A82BB),Unaggressive,HelpsFriendsAndAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:005E4E,DLC1RadiantDisguisedVampirePilgrim,,NordRace (Skyrim.esm:013746),LvlVampire (Skyrim.esm:02F9E1),CrimeFactionWhiterun (Skyrim.esm:0267EA):rank0; DLC1RadiantDisguisedHunterFactionPilgrim (Dawnguard.esm:015752):rank0,Vampire (Skyrim.esm:0A82BB),Unaggressive,HelpsFriendsAndAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:0041D5,DLC1RadiantScoutVampire,,FoxRace (Skyrim.esm:109C7C),LCharVampire (Skyrim.esm:033973),CrimeFactionWhiterun (Skyrim.esm:0267EA):rank0; DLC1VampireFaction (Dawnguard.esm:003376):rank0,,Unaggressive,HelpsFriendsAndAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:013823,DLC1RuunvaldWarlockBoss,,HighElfRace (Skyrim.esm:013743),LvlWarlockConjurerBoss (Skyrim.esm:0E0FFE),DLC1RuunvaldFaction (Dawnguard.esm:0135BD):rank0,,Unaggressive,HelpsNobody,hostile actor classification,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01A416,DLC1VampireCastleGuard,,ElderRace (Skyrim.esm:067CD8),DLC1VCThrallMaleOldGrumpy (Dawnguard.esm:015B49),dunPrisonerFaction (Skyrim.esm:0AA784):rank0,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00CADF,DLC1VCDungeonFeralVampire,,HighElfRaceVampire (Skyrim.esm:088840),LCharVampire (Skyrim.esm:033973),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00FB33,DLC1VigilantAdalvald,,NordRace (Skyrim.esm:013746),EncVigilantOfStendarr02NordM02 (Skyrim.esm:10C472),VigilantOfStendarrFaction (Skyrim.esm:0B3292):rank0,MagicNoReanimate (Skyrim.esm:06F6FB),Unaggressive,HelpsNobody,Vigilant/Stendarr actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00352D,DLC1VigilantTolan,,NordRace (Skyrim.esm:013746),,DLC1HunterFaction (Dawnguard.esm:003375):rank0; VigilantOfStendarrFaction (Skyrim.esm:0B3292):rank0; CrimeFactionRift (Skyrim.esm:02816B):rank0,MagicNoReanimate (Skyrim.esm:06F6FB),Aggressive,HelpsAllies,Vigilant/Stendarr actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00B557,DLC1VoiceTypeNPCMaleOrc,,DefaultRace (Skyrim.esm:000019),,DLC1RV07ThankFaction (Dawnguard.esm:00B544):rank0; DLC1PlayerTurnedVampire (Dawnguard.esm:00588D):rank0,,Unaggressive,HelpsNobody,Orc community actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01A340,DLC1VoiceTypeNPCMaleVampire,,DefaultRace (Skyrim.esm:000019),,DLC1RV07ThankFaction (Dawnguard.esm:00B544):rank0; DLC1PlayerTurnedVampire (Dawnguard.esm:00588D):rank0; DLC1VQ03InnkeepersFaction (Dawnguard.esm:017A07):rank0,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:004D87,DLC1VQ01LvlVampireFemaleCondescending,,FoxRace (Skyrim.esm:109C7C),DLC1LCharVampireFCondescending (Dawnguard.esm:00D0AC),,,Unaggressive,HelpsFriendsAndAllies,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01199C,DLC1VQ01LvlVigilantOfStendarrCorpse,,FoxRace (Skyrim.esm:109C7C),LCharVigilantOfStendarr (Skyrim.esm:0BFB53),,,Unaggressive,HelpsNobody,Vigilant/Stendarr actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00F4B0,DLC1VQ01VigilantTolanCorpse,,NordRace (Skyrim.esm:013746),DLC1VigilantTolan (Dawnguard.esm:00352D),DLC1HunterFaction (Dawnguard.esm:003375):rank0; VigilantOfStendarrFaction (Skyrim.esm:0B3292):rank0,MagicNoReanimate (Skyrim.esm:06F6FB),Aggressive,HelpsAllies,Vigilant/Stendarr actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00887B,DLC1VQ03VampireDriver,,NordRace (Skyrim.esm:013746),CarriageDriverTemplateNew (Skyrim.esm:0F6EF3),CrimeFactionHaafingar (Skyrim.esm:029DB0):rank0,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:006E5C,DLC1VQ03VampireDriverDead,,NordRace (Skyrim.esm:013746),DLC1VQ03VampireDriver (Dawnguard.esm:00887B),CrimeFactionHaafingar (Skyrim.esm:029DB0):rank0,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01428E,DLC1WEDB03DLVLDawnGuardEvenTonedF,,RedguardRace (Skyrim.esm:013748),LCharDawnguardMelee1H (Dawnguard.esm:014281),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsNobody,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01428F,DLC1WEDB03DLVLDawnGuardEvenTonedM,,ImperialRace (Skyrim.esm:013744),LCharDawnguardMelee1H (Dawnguard.esm:014281),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsNobody,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014286,DLC1WEDB03DLVLDawnGuardNordM,,NordRace (Skyrim.esm:013746),LCharDawnguardMelee1H (Dawnguard.esm:014281),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsNobody,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:013809,DLC1WEJS02LvlVampire,,FoxRace (Skyrim.esm:109C7C),LCharVampire (Skyrim.esm:033973),,,Aggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00F7EF,DLC1WELvlDawnGuardHunter,,FoxRace (Skyrim.esm:109C7C),LCharBanditBossNordM (Skyrim.esm:01A341),DLC1HunterFaction (Dawnguard.esm:003375):rank0; CrimeFactionRift (Skyrim.esm:02816B):rank0,,Unaggressive,HelpsNobody,NPC signal candidate,candidate-extracted
Dawnguard.esm,Skyrim.esm:07B77E,dunBloodletThroneSceneVampire,,RedguardRaceVampire (Skyrim.esm:088846),LvlVampire (Skyrim.esm:02F9E1),,,Aggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Skyrim.esm:05B830,dunBloodletThroneVampireBoss,,ElderRaceVampire (Skyrim.esm:0A82BA),LvlVampireBoss (Skyrim.esm:02F9E2),,,Aggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Skyrim.esm:046283,dunHaemarsShame_LvlVampireBoss,,BretonRaceVampire (Skyrim.esm:08883C),LCharVampireBoss (Skyrim.esm:0339A9),DA03VampireFaction (Skyrim.esm:046281):rank0,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Skyrim.esm:08BB91,dunMovarthVampireBoss,,NordRaceVampire (Skyrim.esm:088794),LvlVampireBoss (Skyrim.esm:02F9E2),,,Unaggressive,HelpsNobody,curse/hostile actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014216,EncDawnguard00Template,,NordRace (Skyrim.esm:013746),DLC1EncHunterTemplate (Dawnguard.esm:00336F),DLC1HunterFaction (Dawnguard.esm:003375):rank0; CrimeFactionRift (Skyrim.esm:02816B):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014225,EncDawnguard01Melee1HImperialF,,ImperialRace (Skyrim.esm:013744),EncDawnguard01TemplateMelee (Dawnguard.esm:01421F),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014226,EncDawnguard01Melee1HImperialM,,ImperialRace (Skyrim.esm:013744),EncDawnguard01TemplateMelee (Dawnguard.esm:01421F),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014228,EncDawnguard01Melee1HNordF,,NordRace (Skyrim.esm:013746),EncDawnguard01TemplateMelee (Dawnguard.esm:01421F),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014229,EncDawnguard01Melee1HNordM,,NordRace (Skyrim.esm:013746),EncDawnguard01TemplateMelee (Dawnguard.esm:01421F),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01422A,EncDawnguard01Melee1HOrcM,,OrcRace (Skyrim.esm:013747),EncDawnguard01TemplateMelee (Dawnguard.esm:01421F),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,Orc community actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01422B,EncDawnguard01Melee1HRedguardF,,RedguardRace (Skyrim.esm:013748),EncDawnguard01TemplateMelee (Dawnguard.esm:01421F),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01422C,EncDawnguard01Melee1HRedguardM,,RedguardRace (Skyrim.esm:013748),EncDawnguard01TemplateMelee (Dawnguard.esm:01421F),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01421F,EncDawnguard01TemplateMelee,,NordRace (Skyrim.esm:013746),EncDawnguard00Template (Dawnguard.esm:014216),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014255,EncDawnguard02Melee1HImperialF,,ImperialRace (Skyrim.esm:013744),EncDawnguard02TemplateMelee (Dawnguard.esm:014220),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014256,EncDawnguard02Melee1HImperialM,,ImperialRace (Skyrim.esm:013744),EncDawnguard02TemplateMelee (Dawnguard.esm:014220),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014258,EncDawnguard02Melee1HNordF,,NordRace (Skyrim.esm:013746),EncDawnguard02TemplateMelee (Dawnguard.esm:014220),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014259,EncDawnguard02Melee1HNordM,,NordRace (Skyrim.esm:013746),EncDawnguard02TemplateMelee (Dawnguard.esm:014220),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01425A,EncDawnguard02Melee1HOrcM,,OrcRace (Skyrim.esm:013747),EncDawnguard02TemplateMelee (Dawnguard.esm:014220),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,Orc community actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01425B,EncDawnguard02Melee1HRedguardF,,RedguardRace (Skyrim.esm:013748),EncDawnguard02TemplateMelee (Dawnguard.esm:014220),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01425C,EncDawnguard02Melee1HRedguardM,,RedguardRace (Skyrim.esm:013748),EncDawnguard02TemplateMelee (Dawnguard.esm:014220),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014220,EncDawnguard02TemplateMelee,,NordRace (Skyrim.esm:013746),EncDawnguard00Template (Dawnguard.esm:014216),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01425D,EncDawnguard03Melee1HImperialF,,ImperialRace (Skyrim.esm:013744),EncDawnguard03TemplateMelee (Dawnguard.esm:014221),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01425E,EncDawnguard03Melee1HImperialM,,ImperialRace (Skyrim.esm:013744),EncDawnguard03TemplateMelee (Dawnguard.esm:014221),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014260,EncDawnguard03Melee1HNordF,,NordRace (Skyrim.esm:013746),EncDawnguard03TemplateMelee (Dawnguard.esm:014221),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014261,EncDawnguard03Melee1HNordM,,NordRace (Skyrim.esm:013746),EncDawnguard03TemplateMelee (Dawnguard.esm:014221),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014262,EncDawnguard03Melee1HOrcM,,OrcRace (Skyrim.esm:013747),EncDawnguard03TemplateMelee (Dawnguard.esm:014221),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,Orc community actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014263,EncDawnguard03Melee1HRedguardF,,RedguardRace (Skyrim.esm:013748),EncDawnguard03TemplateMelee (Dawnguard.esm:014221),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014264,EncDawnguard03Melee1HRedguardM,,RedguardRace (Skyrim.esm:013748),EncDawnguard03TemplateMelee (Dawnguard.esm:014221),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014221,EncDawnguard03TemplateMelee,,NordRace (Skyrim.esm:013746),EncDawnguard00Template (Dawnguard.esm:014216),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014265,EncDawnguard04Melee1HImperialF,,ImperialRace (Skyrim.esm:013744),EncDawnguard04TemplateMelee (Dawnguard.esm:014222),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014266,EncDawnguard04Melee1HImperialM,,ImperialRace (Skyrim.esm:013744),EncDawnguard04TemplateMelee (Dawnguard.esm:014222),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014268,EncDawnguard04Melee1HNordF,,NordRace (Skyrim.esm:013746),EncDawnguard04TemplateMelee (Dawnguard.esm:014222),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014269,EncDawnguard04Melee1HNordM,,NordRace (Skyrim.esm:013746),EncDawnguard04TemplateMelee (Dawnguard.esm:014222),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01426A,EncDawnguard04Melee1HOrcM,,OrcRace (Skyrim.esm:013747),EncDawnguard04TemplateMelee (Dawnguard.esm:014222),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,Orc community actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01426B,EncDawnguard04Melee1HRedguardF,,RedguardRace (Skyrim.esm:013748),EncDawnguard04TemplateMelee (Dawnguard.esm:014222),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01426C,EncDawnguard04Melee1HRedguardM,,RedguardRace (Skyrim.esm:013748),EncDawnguard04TemplateMelee (Dawnguard.esm:014222),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Unaggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014222,EncDawnguard04TemplateMelee,,NordRace (Skyrim.esm:013746),EncDawnguard00Template (Dawnguard.esm:014216),DLC1HunterFaction (Dawnguard.esm:003375):rank0; CrimeFactionRift (Skyrim.esm:02816B):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01426D,EncDawnguard05Melee1HImperialF,,ImperialRace (Skyrim.esm:013744),EncDawnguard05TemplateMelee (Dawnguard.esm:014223),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:01426E,EncDawnguard05Melee1HImperialM,,ImperialRace (Skyrim.esm:013744),EncDawnguard05TemplateMelee (Dawnguard.esm:014223),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014270,EncDawnguard05Melee1HNordF,,NordRace (Skyrim.esm:013746),EncDawnguard05TemplateMelee (Dawnguard.esm:014223),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014271,EncDawnguard05Melee1HNordM,,NordRace (Skyrim.esm:013746),EncDawnguard05TemplateMelee (Dawnguard.esm:014223),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014272,EncDawnguard05Melee1HOrcM,,OrcRace (Skyrim.esm:013747),EncDawnguard05TemplateMelee (Dawnguard.esm:014223),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,Orc community actor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014273,EncDawnguard05Melee1HRedguardF,,RedguardRace (Skyrim.esm:013748),EncDawnguard05TemplateMelee (Dawnguard.esm:014223),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014274,EncDawnguard05Melee1HRedguardM,,RedguardRace (Skyrim.esm:013748),EncDawnguard05TemplateMelee (Dawnguard.esm:014223),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014223,EncDawnguard05TemplateMelee,,NordRace (Skyrim.esm:013746),EncDawnguard00Template (Dawnguard.esm:014216),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014275,EncDawnguard06Melee1HImperialF,,ImperialRace (Skyrim.esm:013744),EncDawnguard06TemplateMelee (Dawnguard.esm:014224),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014276,EncDawnguard06Melee1HImperialM,,ImperialRace (Skyrim.esm:013744),EncDawnguard06TemplateMelee (Dawnguard.esm:014224),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014278,EncDawnguard06Melee1HNordF,,NordRace (Skyrim.esm:013746),EncDawnguard06TemplateMelee (Dawnguard.esm:014224),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
Dawnguard.esm,Dawnguard.esm:014279,EncDawnguard06Melee1HNordM,,NordRace (Skyrim.esm:013746),EncDawnguard06TemplateMelee (Dawnguard.esm:014224),DLC1HunterFaction (Dawnguard.esm:003375):rank0,,Aggressive,HelpsFriendsAndAllies,NPC signal candidate,candidate-extracted
