plugin,record_type,formid,editor_id,name,direct_condition_count,effect_condition_count,condition_keys,effects,validation
Dawnguard.esm,MGEF,Dawnguard.esm:00BF72,DLC1VampireMesmerizeMagicEffect,,7,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Dawnguard.esm:0059A2,DLC1VampirePoisonTalonFFContact,,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Dawnguard.esm:01A30D,DLC1VampireSlowTimeEffect,,3,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Dawnguard.esm:01A16D,DLC1VoiceUndeadSummonEffect2,,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Dawnguard.esm:01A16E,DLC1VoiceUndeadSummonEffect3,,1,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Dawnguard.esm:00F3CE,DLC1VQ03InfluenceAggDownFFAimed,,3,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Dawnguard.esm:011CFC,DLC1WerewolfGorgingRestoreHealth,,1,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF789,HowlWerewolfDetectLifeEffect1,,5,0,CompareOperator; ComparisonValue; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF78A,HowlWerewolfDetectLifeEffect2,,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF78B,HowlWerewolfDetectLifeEffect3,,5,0,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF796,HowlWerewolfFearEffect1,,7,0,CompareOperator; ComparisonValue; Faction; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF797,HowlWerewolfFearEffect2,,7,0,CompareOperator; ComparisonValue; Faction; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF798,HowlWerewolfFearEffect3,,7,0,CompareOperator; ComparisonValue; Faction; FirstUnusedIntParameter; Keyword; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF79C,HowlWerewolfSummonWolvesEffect1,,2,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF7A3,HowlWerewolfSummonWolvesEffect2,,2,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Skyrim.esm:0CF7A4,HowlWerewolfSummonWolvesEffect3,,2,0,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,MGEF,Dawnguard.esm:0037EC,TrapDisDamageHealthVampire,,1,0,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:00399B,DLC1EnchancedCrossbowArmorPiercingPerk,,0,1,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:008A6E,DLC1PlayerWerewolfSavageFeeding,,0,10,RunOnTabIndex,|mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:0110CF,DLC1VampireActivationBlocker,,0,2,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:005054,DLC1VampireFeedDexionVampireSeduction,,0,2,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:01459D,DLC1VampireSeductionBoost,,0,2,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:008E3F,DLC1VampireSleepPerk,,0,3,RunOnTabIndex,|mag=|area=|dur=; |mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:00588B,DLC1VampireTurnPerk,,0,1,RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Dawnguard.esm:0138C3,DLC1VyrthurArmorBoost,,0,5,RunOnTabIndex,|mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Skyrim.esm:052190,DragonArmor,,3,1,ActorValue; CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases; RunOnTabIndex,|mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Skyrim.esm:02BA1D,PlayerWerewolfFeed,,0,13,RunOnTabIndex,|mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=; |mag=|area=|dur=,extracted-summary
Dawnguard.esm,PERK,Skyrim.esm:0CF02C,VampireFeed,,0,4,RunOnTabIndex,|mag=|area=|dur=; |mag=|area=|dur=,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0A1A3E,AbWerewolf,,0,2,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,AbResistDisease (Skyrim.esm:0E40D3)|mag=100|area=0|dur=0; AbFortifyStamina (Skyrim.esm:091F77)|mag=100|area=0|dur=0; AbFortifyHealth (Skyrim.esm:0A1A3F)|mag=50|area=0|dur=0; AbDamageHealRate (Skyrim.esm:0C1E8C)|mag=100|area=0|dur=0; AbFortifyCarryWeight (Skyrim.esm:10CED9)|mag=2000|area=0|dur=0; AbFortifyHealth (Skyrim.esm:0A1A3F)|mag=100|area=0|dur=0; AbFortifyStamina (Skyrim.esm:091F77)|mag=100|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0F5B5D,crVampireSunDamage,,0,12,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,AbDamageStaminaRate (Skyrim.esm:0C1E8D)|mag=100|area=0|dur=0; AbDamageHealRate (Skyrim.esm:0C1E8C)|mag=100|area=0|dur=0; AbDamageMagickaRate (Skyrim.esm:0A1A45)|mag=100|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:007EBC,DLC1AbAurielsBow,,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1AurielsBowScriptEffect (Dawnguard.esm:007EBB)|mag=0|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:015FC7,DLC1AbVampireFloatBodyFX,,0,2,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1VampireFloatFXHolder (Dawnguard.esm:015FC6)|mag=100|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:00F82F,DLC1AurielsBowEclipseSpell,,0,2,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1AurielsBowEclipseSelfEffect (Dawnguard.esm:018C5A)|mag=0|area=0|dur=46800,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:00AEB6,DLC1AurielsBowSkyBoltSpell,,0,2,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1AurielsBowBeamEffect (Dawnguard.esm:00AEB5)|mag=15|area=10|dur=3; DLC1AurielsBowBeamEffectUndead (Dawnguard.esm:006784)|mag=30|area=15|dur=3,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:00C60F,DLC1AurielsBowSunAttackSpell,,0,2,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1AurielsBowBlessedAreaEffect (Dawnguard.esm:00C60E)|mag=1|area=400|dur=15; DLC1AurielsBowBlessedPlayerSelfEffect (Dawnguard.esm:00CE10)|mag=1|area=0|dur=15,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:00E7AF,DLC1nVampireBloodCloakSpell,,0,2,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1nVampireBloodCloakEffect (Dawnguard.esm:00E7B0)|mag=15|area=0|dur=30,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:01462A,DLC1nVampireEnhancements,,0,4,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,RaceKhajiitUnarmedDamage (Skyrim.esm:10C4E7)|mag=20|area=0|dur=0; AbFortifyHealth (Skyrim.esm:0A1A3F)|mag=100|area=0|dur=86313600; AbFortifyMagickaHighElf (Skyrim.esm:0CDA4B)|mag=100|area=0|dur=86313600; AbFortifyMagickaRate (Skyrim.esm:05312B)|mag=2|area=0|dur=86313600,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:010E04,DLC1nVampireRegenSpell,,0,1,CompareOperator; ComparisonValue; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,AbFortifyMagickaRate (Skyrim.esm:05312B)|mag=17|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:0038B5,DLC1StendarrsAura,,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1SunCloakFFSelf (Dawnguard.esm:008A5C)|mag=10|area=0|dur=60; DLC1SunLightFFSelf (Dawnguard.esm:00A3B9)|mag=0|area=0|dur=60,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:010D8A,DLC1StendarrsAuraIsran,,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1SunCloakFFSelfIsran (Dawnguard.esm:010D8B)|mag=10|area=0|dur=60; DLC1SunLightFFSelf (Dawnguard.esm:00A3B9)|mag=0|area=0|dur=60,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:01419B,DLC1VampireChalicePower,,0,10,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1VampireChalicePowerSpell (Dawnguard.esm:01419D)|mag=3|area=0|dur=0; DLC1VampireChalicePowerSpell (Dawnguard.esm:01419D)|mag=5|area=0|dur=0; DLC1VampireChalicePowerSpell (Dawnguard.esm:01419D)|mag=7|area=0|dur=0; DLC1VampireChalicePowerSpell (Dawnguard.esm:01419D)|mag=9|area=0|dur=0; DLC1VampireChalicePowerSpell (Dawnguard.esm:01419D)|mag=1|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:019324,DLC1VampireDrain05Alt,,0,5,CompareOperator; ComparisonValue; Global; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1PCVampireAbsorbHealthFFAimed (Dawnguard.esm:019321)|mag=15|area=10|dur=1; DLC1PCVampireAbsorbMagickaFFAimed (Dawnguard.esm:019322)|mag=15|area=10|dur=1; DLC1PCVampireAbsorbStaminaFFAimed (Dawnguard.esm:019323)|mag=15|area=10|dur=1; DLC1PCVampireDamageHealthFFAimed (Dawnguard.esm:019325)|mag=50|area=10|dur=1,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:019326,DLC1VampireDrain06Alt,,0,5,CompareOperator; ComparisonValue; Global; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1PCVampireAbsorbHealthFFAimed (Dawnguard.esm:019321)|mag=17.5|area=10|dur=1; DLC1PCVampireAbsorbMagickaFFAimed (Dawnguard.esm:019322)|mag=17.5|area=10|dur=1; DLC1PCVampireAbsorbStaminaFFAimed (Dawnguard.esm:019323)|mag=17.5|area=10|dur=1; DLC1PCVampireDamageHealthFFAimed (Dawnguard.esm:019325)|mag=70|area=10|dur=1,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:019AD5,DLC1VampireDrain07Alt,,0,5,CompareOperator; ComparisonValue; Global; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1PCVampireAbsorbHealthFFAimed (Dawnguard.esm:019321)|mag=20|area=10|dur=1; DLC1PCVampireAbsorbMagickaFFAimed (Dawnguard.esm:019322)|mag=20|area=10|dur=1; DLC1PCVampireAbsorbStaminaFFAimed (Dawnguard.esm:019323)|mag=20|area=10|dur=1; DLC1PCVampireDamageHealthFFAimed (Dawnguard.esm:019325)|mag=90|area=10|dur=1,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:019AD6,DLC1VampireDrain08Alt,,0,5,CompareOperator; ComparisonValue; Global; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1PCVampireAbsorbHealthFFAimed (Dawnguard.esm:019321)|mag=22.5|area=10|dur=1; DLC1PCVampireAbsorbMagickaFFAimed (Dawnguard.esm:019322)|mag=22.5|area=10|dur=1; DLC1PCVampireAbsorbStaminaFFAimed (Dawnguard.esm:019323)|mag=22.5|area=10|dur=1; DLC1PCVampireDamageHealthFFAimed (Dawnguard.esm:019325)|mag=120|area=10|dur=1,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:019AD7,DLC1VampireDrain09Alt,,0,5,CompareOperator; ComparisonValue; Global; Quest; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1PCVampireAbsorbHealthFFAimed (Dawnguard.esm:019321)|mag=25|area=10|dur=1; DLC1PCVampireAbsorbMagickaFFAimed (Dawnguard.esm:019322)|mag=25|area=10|dur=1; DLC1PCVampireAbsorbStaminaFFAimed (Dawnguard.esm:019323)|mag=25|area=10|dur=1; DLC1PCVampireDamageHealthFFAimed (Dawnguard.esm:019325)|mag=150|area=10|dur=1,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:012D15,DLC1VampireLordSunDamage,,0,35,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=90|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=90|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=90|area=0|dur=0; AbVampireSunDamage04 (Skyrim.esm:0FD80B)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=60|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=60|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=60|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:0038BA,DLC1VampireMistform,,0,3,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC1MistformEffect (Dawnguard.esm:01A321)|mag=0|area=0|dur=15; DLC1FortifyHealRate (Dawnguard.esm:0059A0)|mag=250|area=0|dur=15; DLC1FortifyMagickaRateFFSelf (Dawnguard.esm:0029E1)|mag=100|area=0|dur=15; DLC1FortifyStaminaRateFFSelf (Dawnguard.esm:0029E3)|mag=50|area=0|dur=15; DLC1MistformInvisEffect (Dawnguard.esm:01AA35)|mag=95|area=0|dur=15; DLC1MistformMuffle (Dawnguard.esm:012D19)|mag=1|area=0|dur=15,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:008437,DLC1VoiceDragonFrost06,,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=125|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:00C5F8,DLC1VoiceDragonFrost07,,0,1,CompareOperator; ComparisonValue; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VoiceDragonFrostBreathEffect1 (Skyrim.esm:0549B4)|mag=150|area=0|dur=1; FrostSlowConcAimed (Skyrim.esm:0B729D)|mag=50|area=0|dur=5,extracted-summary
Dawnguard.esm,SPEL,Dawnguard.esm:0038BD,DLC1VoiceSoulTear3,,0,1,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,DLC01_SoulTearDamageFFAimed (Dawnguard.esm:007CB5)|mag=300|area=0|dur=0; DLC01_SoulTearTrapFFActor (Dawnguard.esm:007CB3)|mag=0|area=0|dur=2; DLC01_SoulTearWaitForDeathFX (Dawnguard.esm:016874)|mag=0|area=0|dur=15,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0CE217,HowlWerewolfDetectLife1,,0,10,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Race; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,HowlWerewolfDetectLifeEffect1 (Skyrim.esm:0CF789)|mag=20|area=100|dur=60; DLC1HowlWerewolfDetectLife1 (Dawnguard.esm:00BA51)|mag=20|area=150|dur=60; DLC1HowlWerewolfDetectLifeCombat1 (Dawnguard.esm:018C53)|mag=20|area=150|dur=60; DLC1HowlWerewolfDetectLifeSearching1 (Dawnguard.esm:018C56)|mag=20|area=150|dur=60,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0CF78D,HowlWerewolfDetectLife2,,0,4,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,HowlWerewolfDetectLifeEffect2 (Skyrim.esm:0CF78A)|mag=20|area=200|dur=120; DLC1HowlWerewolfDetectLife2 (Dawnguard.esm:018C55)|mag=20|area=275|dur=120; DLC1HowlWerewolfDetectLifeCombat2 (Dawnguard.esm:018C57)|mag=20|area=275|dur=120; DLC1HowlWerewolfDetectLifeSearching2 (Dawnguard.esm:018C58)|mag=20|area=275|dur=120,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0CF78C,HowlWerewolfDetectLife3,,0,5,CompareOperator; ComparisonValue; FirstUnusedIntParameter; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,HowlWerewolfDetectLifeEffect3 (Skyrim.esm:0CF78B)|mag=20|area=300|dur=180; DLC1HowlWerewolfDetectLifeCombat3 (Dawnguard.esm:00BA53)|mag=20|area=400|dur=180; DLC1HowlWerewolfDetectLifeSearching3 (Dawnguard.esm:018C52)|mag=20|area=400|dur=180; DLC1HowlWerewolfDetectLife3 (Dawnguard.esm:018C54)|mag=20|area=400|dur=180,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0CF791,HowlWerewolfFear1,,0,1,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,HowlWerewolfFearEffect1 (Skyrim.esm:0CF796)|mag=20|area=75|dur=30; DLC1HowlWerewolfFearEffect1 (Dawnguard.esm:015FD2)|mag=30|area=75|dur=30,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0CF7A0,HowlWerewolfSummonWolves2,,0,1,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,HowlWerewolfSummonWolvesEffect2 (Skyrim.esm:0CF7A3)|mag=0|area=75|dur=0; DLC1HowlWerewolfSummonIceWolvesEffect2 (Dawnguard.esm:008A67)|mag=0|area=75|dur=0; DLC1HowlWerewolfSummonWerewolvesEffect2 (Dawnguard.esm:008A6A)|mag=0|area=75|dur=0,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0C1E8B,VampireSunDamage01,,0,35,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage01 (Skyrim.esm:0ED096)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=15|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=15|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=15|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0ED09A,VampireSunDamage02,,0,35,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage02 (Skyrim.esm:0FD806)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=30|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=30|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=30|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0ED09B,VampireSunDamage03,,0,35,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=75|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=75|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=75|area=0|dur=0; AbVampireSunDamage03 (Skyrim.esm:0FD80A)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=45|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=45|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=45|area=0|dur=0,extracted-summary
Dawnguard.esm,SPEL,Skyrim.esm:0ED09C,VampireSunDamage04,,0,35,CompareOperator; ComparisonValue; FirstUnusedIntParameter; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,VampireAbDamageStaminaRate (Skyrim.esm:10DE18)|mag=100|area=0|dur=0; VampireAbDamageHealRate (Skyrim.esm:10DE1A)|mag=100|area=0|dur=0; VampireAbDamageMagickaRate (Skyrim.esm:10DE1B)|mag=100|area=0|dur=0; AbVampireSunDamage04 (Skyrim.esm:0FD80B)|mag=0|area=0|dur=0; AbVampireDamageHealth (Skyrim.esm:10F15A)|mag=60|area=0|dur=0; AbVampireDamageMagicka (Skyrim.esm:10F158)|mag=60|area=0|dur=0; AbVampireDamageStamina (Skyrim.esm:10F159)|mag=60|area=0|dur=0,extracted-summary
Dragonborn.esm,ENCH,Dragonborn.esm:03D37C,BoundDaggerEnchantment,,0,3,CompareOperator; ComparisonValue; Perk; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchBoundDaggerFX (Dragonborn.esm:03D37B)|mag=1|area=0|dur=0; PerkOblivionBindingFFContact (Skyrim.esm:0D799D)|mag=99|area=0|dur=0; PerkSoulStealerFFContact (Skyrim.esm:0D799F)|mag=0|area=0|dur=5; PerkTurnUndeadFFContact (Skyrim.esm:0E826D)|mag=99|area=0|dur=30,extracted-summary
Dragonborn.esm,ENCH,Dragonborn.esm:01BFF0,dlc2DBEnchDragonSword,,0,1,CompareOperator; ComparisonValue; Global; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,dlc2DBDragonSwordEffect (Dragonborn.esm:01BFF3)|mag=180|area=0|dur=2,extracted-summary
Dragonborn.esm,ENCH,Dragonborn.esm:02401E,DLC2dunHaknirEnchBoots,,0,4,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchFortifyCarryConstantSelf (Skyrim.esm:07A0F4)|mag=10|area=0|dur=0; EnchFortifyCarryConstantSelf (Skyrim.esm:07A0F4)|mag=20|area=0|dur=0; EnchFortifyCarryConstantSelf (Skyrim.esm:07A0F4)|mag=30|area=0|dur=0; EnchFortifyCarryConstantSelf (Skyrim.esm:07A0F4)|mag=40|area=0|dur=0,extracted-summary
Dragonborn.esm,ENCH,Dragonborn.esm:024020,DLC2dunHaknirEnchCuirass,,0,4,CompareOperator; ComparisonValue; Keyword; RunOnType; RunOnTypeIndex; SecondUnusedIntParameter; UseAliases,EnchFortifyStaminaConstantSelf (Skyrim.esm:049507)|mag=15|area=0|dur=0; EnchFortifyStaminaConstantSelf (Skyrim.esm:049507)|mag=30|area=0|dur=0; EnchFortifyStaminaConstantSelf (Skyrim.esm:049507)|mag=45|area=0|dur=0; EnchFortifyStaminaConstantSelf (Skyrim.esm:049507)|mag=60|area=0|dur=0,extracted-summary
