plugin,formid,editor_id,flags,crime_values,relations,ranks,modding_use,validation
Dragonborn.esm,Dragonborn.esm:0279EB,DLC2BBReward3Exclude,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01FF1D,DLC2BendWillFollowerFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2BendWillFollowerFaction (Dragonborn.esm:01FF1D):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0200E7,DLC2BendWillImmuneFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02B0F2,DLC2BenthicLurkerFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2NetchFaction (Dragonborn.esm:02507C):Friend; DLC2AshSpawnFaction (Dragonborn.esm:01B63B):Friend; DLC2BenthicLurkerFaction (Dragonborn.esm:02B0F2):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0339CB,DLC2Book01Seeker1stFloorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2Book01Seeker1stFloorFaction (Dragonborn.esm:0339CB):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0339CC,DLC2Book01Seeker2ndFloorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2Book01Seeker2ndFloorFaction (Dragonborn.esm:0339CC):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0339CD,DLC2Book01Seeker3rdFloorFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2Book01Seeker3rdFloorFaction (Dragonborn.esm:0339CD):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0398E9,DLC2BookReadingCommentFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018279,DLC2CrimeRavenRockFaction,"TrackCrime, CrimeGoldUseDefaults",Arrest=true; AttackOnSight=true; Murder=1000; Assault=40; Trespass=5; Pickpocket=25; StealMult=0.5; Escape=100; Werewolf=1000,,,crime/hold/civic signal,extracted
Dragonborn.esm,Dragonborn.esm:034FBC,DLC2CultistFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,IsGuardFaction (Skyrim.esm:086EEE):Enemy; DLC2CultistFaction (Dragonborn.esm:034FBC):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01EEC4,DLC2DremoraMerchantFaction,Vendor,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0279EC,DLC2DremoraPCAlly,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2DremoraPCAlly (Dragonborn.esm:0279EC):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01DC61,DLC2dunFrostmoonWerewolvesFaction,"TrackCrime, DoNotReportCrimesAgainstMembers, CanBeOwner, IgnoreWerewolf",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2dunFrostmoonWerewolvesFaction (Dragonborn.esm:01DC61):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01DC62,DLC2dunFrostmoonWerewolvesVendorFaction,Vendor,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:027802,DLC2dunKolbjornMinerFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2dunKolbjornMinerFaction (Dragonborn.esm:027802):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:017785,DLC2encAshGuardianFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2encAshGuardianFaction (Dragonborn.esm:017785):Ally,,crime/hold/civic signal,extracted
Dragonborn.esm,Dragonborn.esm:017960,DLC2ExpSpiderEnemyFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2ExpSpiderEnemyFaction (Dragonborn.esm:017960):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:017964,DLC2ExpSpiderFriendFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2ExpSpiderFriendFaction (Dragonborn.esm:017964):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:038562,DLC2HirelingTeldrynCrimeFaction,"HiddenFromPC, TrackCrime",Arrest=false; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,crime/hold/civic signal,extracted
Dragonborn.esm,Dragonborn.esm:03A4CA,DLC2HunterFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:032801,dlc2MerchMerchantFaction,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:03BDA0,DLC2MH02SpecialCombatFaction,SpecialCombat,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MH02SpecialCombatFaction (Dragonborn.esm:03BDA0):Enemy,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02BC5C,DLC2MiraakDragonAllyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MiraakFaction (Dragonborn.esm:02BC5D):Ally; DLC2MiraakDragonAllyFaction (Dragonborn.esm:02BC5C):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02BC5D,DLC2MiraakFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2ApocryphaFaction (Dragonborn.esm:02BC5E):Ally; DLC2MiraakFaction (Dragonborn.esm:02BC5D):Ally; DLC2MiraakDragonAllyFaction (Dragonborn.esm:02BC5C):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0271FF,DLC2MogrulFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MogrulFaction (Dragonborn.esm:0271FF):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02929A,DLC2MoragTongFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MoragTongFaction (Dragonborn.esm:02929A):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:03D2FB,DLC2MorasGraspExcludedFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:034B93,DLC2MQ02AllyFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02645D,DLC2MQ02Faction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ02Faction (Dragonborn.esm:02645D):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01AAF9,DLC2MQ02MiraakEnemyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ02MiraakEnemyFaction (Dragonborn.esm:01AAF9):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:019CCD,DLC2MQ04MiraakEnemyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ04MiraakEnemyFaction (Dragonborn.esm:019CCD):Ally; DLC2MQ04MiraakFaction (Dragonborn.esm:019CCC):Enemy,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:019CCC,DLC2MQ04MiraakFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ04MiraakEnemyFaction (Dragonborn.esm:019CCD):Enemy; DLC2MQ04MiraakFaction (Dragonborn.esm:019CCC):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01E8BC,DLC2MQ05AllyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ05AllyFaction (Dragonborn.esm:01E8BC):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01E8BD,DLC2MQ05DragonFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ05AllyFaction (Dragonborn.esm:01E8BC):Enemy,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01FB95,DLC2MQ06DragonFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:023F77,DLC2MQ06HostileFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ06HostileFaction (Dragonborn.esm:023F77):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:03D5C4,DLC2MQ06MiraakFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ06MiraakFaction (Dragonborn.esm:03D5C4):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:023F72,DLC2MQ06NonHostileFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2MQ06NonHostileFaction (Dragonborn.esm:023F72):Friend,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02507C,DLC2NetchFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2TribalWerebearFaction (Dragonborn.esm:02655F):Friend; DLC2ThirskRieklingFaction (Dragonborn.esm:0208D9):Friend; DLC2BenthicLurkerFaction (Dragonborn.esm:02B0F2):Friend; DLC2RieklingFaction (Dragonborn.esm:01D9C9):Friend; DLC2AshSpawnFaction (Dragonborn.esm:01B63B):Friend; DLC2NetchFaction (Dragonborn.esm:02507C):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0376F3,DLC2NorthernMaidenFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01C4E5,DLC2PillarBuilderFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0195AD,DLC2RavenRockGuardFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2RavenRockGuardFaction (Dragonborn.esm:0195AD):Ally,,crime/hold/civic signal,extracted
Dragonborn.esm,Dragonborn.esm:039D11,DLC2RavenRockMinersFaction,"HiddenFromPC, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01D9C9,DLC2RieklingFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2NetchFaction (Dragonborn.esm:02507C):Friend; DLC2RieklingFaction (Dragonborn.esm:01D9C9):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:03D3AE,DLC2RR01VelethAllyFaction,HiddenFromPC,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2RR01VelethAllyFaction (Dragonborn.esm:03D3AE):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0184BD,DLC2RRAlorHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0184A9,DLC2RRAranoSpouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018F1E,DLC2RRBeggarFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01841F,DLC2RRBulwarkFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018424,DLC2RRCresciusCaerelliusHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0184C9,DLC2RRCresciusSpouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018423,DLC2RRGloverMalloryFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018426,DLC2RRIenthFarmFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01841E,DLC2RRMorvaynManorFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018421,DLC2RRNetchFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:025025,DLC2RRServicesRavenRockFethis,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:025026,DLC2RRServicesRavenRockGaryn,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:025028,DLC2RRServicesRavenRockGeldis,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:025027,DLC2RRServicesRavenRockGlover,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02501A,DLC2RRServicesRavenRockMilore,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018425,DLC2RRSeverinManorFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0184D1,DLC2RRSeverinSpouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018420,DLC2RRTempleFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02856C,DLC2SeekerFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2SeekerFaction (Dragonborn.esm:02856C):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0177C5,DLC2ServicesTelMithrynElynea,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0177C7,DLC2ServicesTelMithrynNeloth,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:0177C6,DLC2ServicesTelMithrynTalvas,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:03572D,DLC2ServicesThirskElmus,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:027107,DLC2ServicesThirskHalbarn,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01F899,DLC2SkaalBlacksmith,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,:; :,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:031786,DLC2SkaalDialogueFaction,TrackCrime,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01F88C,DLC2SkaalMerchant,"Vendor, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,:; :,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:027291,DLC2SkaalShamanFaction,"TrackCrime, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018F9A,DLC2SkaalVillageCitizenFaction,"TrackCrime, CanBeOwner",Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=5; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2SkaalVillageCitizenFaction (Dragonborn.esm:018F9A):Ally,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:019B8A,DLC2StaffMakerFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01D750,DLC2SummonedAshGuardianFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,DLC2SummonedAshGuardianFaction (Dragonborn.esm:01D750):Ally,,crime/hold/civic signal,extracted
Dragonborn.esm,Dragonborn.esm:0265FE,DLC2SV01TombFaction,0,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:02173A,DLC2SV02ThalmorCrimeFaction,"TrackCrime, CanBeOwner",Arrest=false; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,crime/hold/civic signal,extracted
Dragonborn.esm,Dragonborn.esm:018FB6,DLC2SVBaldorIronShapersHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018FA6,DLC2SVDeorWoodcuttersHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018FBC,DLC2SVEdlasHouseFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:018FC6,DLC2SVGreathallFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
Dragonborn.esm,Dragonborn.esm:01DC43,DLC2SVMorwensBedFaction,CanBeOwner,Arrest=true; AttackOnSight=true; Murder=0; Assault=0; Trespass=0; Pickpocket=0; StealMult=0; Escape=0; Werewolf=0,,,faction signal candidate,extracted
