plugin,formid,editor_id,workbench_keyword,created_object,created_count,ingredients,modding_use,validation
Dawnguard.esm,Dawnguard.esm:017EA3,DLC1TemperWeaponDragonboneBow,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1DragonboneBow (Dawnguard.esm:0176F1),1,DragonBone (Skyrim.esm:03ADA4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:017EA4,DLC1TemperWeaponDragonboneDagger,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1DragonboneDagger (Dawnguard.esm:014FCB),1,DragonBone (Skyrim.esm:03ADA4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:017EA5,DLC1TemperWeaponDragonboneGreatsword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1DragonboneGreatsword (Dawnguard.esm:014FCC),1,DragonBone (Skyrim.esm:03ADA4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:017EA6,DLC1TemperWeaponDragonboneMace,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1DragonboneMace (Dawnguard.esm:014FCD),1,DragonBone (Skyrim.esm:03ADA4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:017EA7,DLC1TemperWeaponDragonboneSword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1DragonboneSword (Dawnguard.esm:014FCE),1,DragonBone (Skyrim.esm:03ADA4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:017EA8,DLC1TemperWeaponDragonboneWarAxe,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1DragonboneWarAxe (Dawnguard.esm:014FCF),1,DragonBone (Skyrim.esm:03ADA4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:017EAD,DLC1TemperWeaponDragonboneWarhammer,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1DragonboneWarhammer (Dawnguard.esm:014FD0),1,DragonBone (Skyrim.esm:03ADA4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00F37E,DLC1TemperWeaponKatriasBow,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1LD_KatriaBow (Dawnguard.esm:00CFB6),1,IngotDwarven (Skyrim.esm:0DB8A2) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dawnguard.esm,Dawnguard.esm:00E8F0,DLC1TemperWeaponVampireSword,CraftingSmithingSharpeningWheel (Skyrim.esm:088108),DLC1HarkonsSword (Dawnguard.esm:0067CF),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:024023,DLC2dunHaknirTemperArmorBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunHaknirArmorBoots (Dragonborn.esm:02401A),1,DLC2OreStalhrim (Dragonborn.esm:02B06B) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:024024,DLC2dunHaknirTemperArmorCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunHaknirArmorCuirass (Dragonborn.esm:02401B),1,DLC2OreStalhrim (Dragonborn.esm:02B06B) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:024025,DLC2dunHaknirTemperArmorGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunHaknirArmorGauntlets (Dragonborn.esm:02401C),1,DLC2OreStalhrim (Dragonborn.esm:02B06B) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:024026,DLC2dunHaknirTemperArmorHelmet,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunHaknirArmorHelm (Dragonborn.esm:02401D),1,DLC2OreStalhrim (Dragonborn.esm:02B06B) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:0270E8,DLC2dunKolbjornTemperArmorBoots,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunKolbjornBoots (Dragonborn.esm:01C655),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:027321,DLC2dunKolbjornTemperArmorCuirass,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunKolbjornCuirass (Dragonborn.esm:01DB97),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:0270EB,DLC2dunKolbjornTemperArmorGauntlets,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunKolbjornGauntlets (Dragonborn.esm:01DB99),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:027320,DLC2dunKolbjornTemperArmorHelm,CraftingSmithingArmorTable (Skyrim.esm:0ADB78),DLC2dunKolbjornHelm (Dragonborn.esm:01DB98),1,IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B058,DLC2RecipeArmorBonemoldBoots,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldBoots (Dragonborn.esm:01CD92),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; IngotIron (Skyrim.esm:05ACE4) x1; BoneMeal (Skyrim.esm:034CDD) x6,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B059,DLC2RecipeArmorBonemoldCuirass,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldCuirassVariant01 (Dragonborn.esm:037563),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x2; BoneMeal (Skyrim.esm:034CDD) x10; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03D581,DLC2RecipeArmorBonemoldCuirassGuard,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldCuirassGuard (Dragonborn.esm:037564),1,IngotIron (Skyrim.esm:05ACE4) x1; BoneMeal (Skyrim.esm:034CDD) x10; DLC2NetchLeather (Dragonborn.esm:01CD7C) x2,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03D2DD,DLC2RecipeArmorBonemoldCuirassVariant,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldCuirassVariant02 (Dragonborn.esm:01CD93),1,IngotIron (Skyrim.esm:05ACE4) x1; BoneMeal (Skyrim.esm:034CDD) x10; DLC2NetchLeather (Dragonborn.esm:01CD7C) x2,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B05A,DLC2RecipeArmorBonemoldGauntlets,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldGauntlets (Dragonborn.esm:01CD94),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; BoneMeal (Skyrim.esm:034CDD) x4; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B05B,DLC2RecipeArmorBonemoldHelmet,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldHelmet (Dragonborn.esm:01CD95),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; BoneMeal (Skyrim.esm:034CDD) x6; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03AB28,DLC2RecipeArmorBonemoldImprovedBoots,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldImprovedBoots (Dragonborn.esm:03AB25),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; IngotIron (Skyrim.esm:05ACE4) x1; BoneMeal (Skyrim.esm:034CDD) x6; VoidSalts (Skyrim.esm:03AD60) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x1; DLC2NetchJelly (Dragonborn.esm:01CD72) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03AB29,DLC2RecipeArmorBonemoldImprovedCuirass,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldImprovedCuirass (Dragonborn.esm:03AB26),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x2; BoneMeal (Skyrim.esm:034CDD) x10; IngotIron (Skyrim.esm:05ACE4) x1; VoidSalts (Skyrim.esm:03AD60) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x1; DLC2NetchJelly (Dragonborn.esm:01CD72) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03AB2A,DLC2RecipeArmorBonemoldImprovedGauntlets,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldImprovedGauntlets (Dragonborn.esm:03AB22),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; BoneMeal (Skyrim.esm:034CDD) x4; IngotIron (Skyrim.esm:05ACE4) x1; VoidSalts (Skyrim.esm:03AD60) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x1; DLC2NetchJelly (Dragonborn.esm:01CD72) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03AB2B,DLC2RecipeArmorBonemoldImprovedHelmet,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldImprovedHelmet (Dragonborn.esm:03AB23),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; BoneMeal (Skyrim.esm:034CDD) x6; IngotIron (Skyrim.esm:05ACE4) x1; VoidSalts (Skyrim.esm:03AD60) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x1; DLC2NetchJelly (Dragonborn.esm:01CD72) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03AB2C,DLC2RecipeArmorBonemoldImprovedShield,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldImprovedShield (Dragonborn.esm:03AB24),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; BoneMeal (Skyrim.esm:034CDD) x8; IngotIron (Skyrim.esm:05ACE4) x1; VoidSalts (Skyrim.esm:03AD60) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x1; DLC2NetchJelly (Dragonborn.esm:01CD72) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B05C,DLC2RecipeArmorBonemoldShield,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorBonemoldShield (Dragonborn.esm:026234),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; BoneMeal (Skyrim.esm:034CDD) x8; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B055,DLC2RecipeArmorChitinHeavyBoots,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinHeavyBoots (Dragonborn.esm:01CD82),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; IngotCorundum (Skyrim.esm:05AD93) x1; DLC2ChitinPlate (Dragonborn.esm:02B04E) x4,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B056,DLC2RecipeArmorChitinHeavyCuirass,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinHeavyCuirass (Dragonborn.esm:01CD8A),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x2; DLC2ChitinPlate (Dragonborn.esm:02B04E) x6; IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B057,DLC2RecipeArmorChitinHeavyGauntlets,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinHeavyGauntlets (Dragonborn.esm:01CD8B),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; DLC2ChitinPlate (Dragonborn.esm:02B04E) x3; IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B052,DLC2RecipeArmorChitinHeavyHelmet,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinHeavyHelmet (Dragonborn.esm:01CD8C),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; DLC2ChitinPlate (Dragonborn.esm:02B04E) x4; IngotCorundum (Skyrim.esm:05AD93) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B04F,DLC2RecipeArmorChitinLightBoots,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinLightBoots (Dragonborn.esm:01CD86),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; IngotIron (Skyrim.esm:05ACE4) x1; DLC2ChitinPlate (Dragonborn.esm:02B04E) x3,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B050,DLC2RecipeArmorChitinLightCuirass,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinLightCuirass (Dragonborn.esm:01CD87),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x2; DLC2ChitinPlate (Dragonborn.esm:02B04E) x5; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B051,DLC2RecipeArmorChitinLightGauntlets,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinLightGauntlets (Dragonborn.esm:01CD88),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; DLC2ChitinPlate (Dragonborn.esm:02B04E) x2; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B054,DLC2RecipeArmorChitinLightHelmet,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinLightHelmet (Dragonborn.esm:01CD89),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; DLC2ChitinPlate (Dragonborn.esm:02B04E) x3; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B053,DLC2RecipeArmorChitinShield,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorChitinShield (Dragonborn.esm:026235),1,DLC2NetchLeather (Dragonborn.esm:01CD7C) x1; DLC2ChitinPlate (Dragonborn.esm:02B04E) x4; IngotIron (Skyrim.esm:05ACE4) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B066,DLC2RecipeArmorNordicHeavyBoots,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorNordicHeavyBoots (Dragonborn.esm:01CD96),1,LeatherStrips (Skyrim.esm:0800E4) x2; IngotQuicksilver (Skyrim.esm:05ADA0) x1; IngotSteel (Skyrim.esm:05ACE5) x4; IngotEbony (Skyrim.esm:05AD9D) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B067,DLC2RecipeArmorNordicHeavyCuirass,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorNordicHeavyCuirass (Dragonborn.esm:01CD97),1,LeatherStrips (Skyrim.esm:0800E4) x3; IngotSteel (Skyrim.esm:05ACE5) x6; IngotEbony (Skyrim.esm:05AD9D) x1; IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B068,DLC2RecipeArmorNordicHeavyGauntlets,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorNordicHeavyGauntlets (Dragonborn.esm:01CD98),1,LeatherStrips (Skyrim.esm:0800E4) x2; IngotSteel (Skyrim.esm:05ACE5) x3; IngotEbony (Skyrim.esm:05AD9D) x1; IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B069,DLC2RecipeArmorNordicHeavyHelmet,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorNordicHeavyHelmet (Dragonborn.esm:01CD99),1,LeatherStrips (Skyrim.esm:0800E4) x2; IngotSteel (Skyrim.esm:05ACE5) x4; IngotEbony (Skyrim.esm:05AD9D) x1; IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B065,DLC2RecipeArmorNordicShield,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorNordicShield (Dragonborn.esm:026236),1,LeatherStrips (Skyrim.esm:0800E4) x1; IngotSteel (Skyrim.esm:05ACE5) x4; IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B070,DLC2RecipeArmorStalhrimHeavyBoots,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimHeavyBoots (Dragonborn.esm:01CD9E),1,LeatherStrips (Skyrim.esm:0800E4) x2; IngotQuicksilver (Skyrim.esm:05ADA0) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x4,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B071,DLC2RecipeArmorStalhrimHeavyCuirass,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimHeavyCuirass (Dragonborn.esm:01CD9F),1,LeatherStrips (Skyrim.esm:0800E4) x3; DLC2OreStalhrim (Dragonborn.esm:02B06B) x6; IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B072,DLC2RecipeArmorStalhrimHeavyGauntlets,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimHeavyGauntlets (Dragonborn.esm:01CDA0),1,LeatherStrips (Skyrim.esm:0800E4) x2; DLC2OreStalhrim (Dragonborn.esm:02B06B) x3; IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B075,DLC2RecipeArmorStalhrimHeavyHelmet,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimHeavyHelmet (Dragonborn.esm:01CDA1),1,LeatherStrips (Skyrim.esm:0800E4) x2; DLC2OreStalhrim (Dragonborn.esm:02B06B) x4; IngotQuicksilver (Skyrim.esm:05ADA0) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B06A,DLC2RecipeArmorStalhrimLightBoots,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimLightBoots (Dragonborn.esm:01CD7E),1,LeatherStrips (Skyrim.esm:0800E4) x2; IngotSteel (Skyrim.esm:05ACE5) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x3,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B06C,DLC2RecipeArmorStalhrimLightCuirass,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimLightCuirass (Dragonborn.esm:01CDA2),1,LeatherStrips (Skyrim.esm:0800E4) x3; DLC2OreStalhrim (Dragonborn.esm:02B06B) x5; IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B06D,DLC2RecipeArmorStalhrimLightGauntlets,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimLightGauntlets (Dragonborn.esm:01CDA5),1,LeatherStrips (Skyrim.esm:0800E4) x2; DLC2OreStalhrim (Dragonborn.esm:02B06B) x2; IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B06E,DLC2RecipeArmorStalhrimLightHelmet,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimLightHelmet (Dragonborn.esm:01CDA3),1,LeatherStrips (Skyrim.esm:0800E4) x2; DLC2OreStalhrim (Dragonborn.esm:02B06B) x3; IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:02B06F,DLC2RecipeArmorStalhrimShield,CraftingSmithingForge (Skyrim.esm:088105),DLC2ArmorStalhrimShield (Dragonborn.esm:026237),1,LeatherStrips (Skyrim.esm:0800E4) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x4; IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03CF53,DLC2RecipeArrowNordic,CraftingSmithingForge (Skyrim.esm:088105),DLC2NordicArrow (Dragonborn.esm:02623B),24,Firewood01 (Skyrim.esm:06F993) x1; IngotQuicksilver (Skyrim.esm:05ADA0) x1; IngotSteel (Skyrim.esm:05ACE5) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03CF54,DLC2RecipeArrowStalhrim,CraftingSmithingForge (Skyrim.esm:088105),DLC2StalhrimArrow (Dragonborn.esm:026239),24,Firewood01 (Skyrim.esm:06F993) x1; DLC2OreStalhrim (Dragonborn.esm:02B06B) x1,Malacath/Zenithar craft-labor,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03CD5C,DLC2RecipeFoodStewCabbage,CraftingCookpot (Skyrim.esm:0A5CB3),FoodCabbageSoup (Skyrim.esm:0EBA02),1,SaltPile (Skyrim.esm:034CDF) x1; FoodCabbage (Skyrim.esm:064B3F) x1,food/offering/Bosmer taboo craft,candidate-extracted
Dragonborn.esm,Dragonborn.esm:03CD5D,DLC2RecipeFoodStewHorkerAshYam,CraftingCookpot (Skyrim.esm:0A5CB3),DLC2FoodHorkerAshYamStew (Dragonborn.esm:03CD5B),1,DLC2FoodAshYam (Dragonborn.esm:0206E7) x1; Garlic (Skyrim.esm:034D22) x1; FoodHorkerMeat (Skyrim.esm:065C9B) x1,food/offering/Bosmer taboo craft,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01774A,DLC2RecipeStaffBanishDaedra,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffBanishDeadra (Skyrim.esm:029B79),1,DLC2HeartStone (Dragonborn.esm:017749) x3; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01774B,DLC2RecipeStaffCalm,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffCalm (Skyrim.esm:029B8B),1,DLC2HeartStone (Dragonborn.esm:017749) x2; StaffTemplateIIllusion (Skyrim.esm:07A91B) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01774C,DLC2RecipeStaffChainLightning,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffChainLightning (Skyrim.esm:029B84),1,DLC2HeartStone (Dragonborn.esm:017749) x3; StaffTemplateDestruction (Skyrim.esm:0BE11F) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01774D,DLC2RecipeStaffCommandDaedra,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffCommandDeadra (Skyrim.esm:029B7B),1,DLC2HeartStone (Dragonborn.esm:017749) x4; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01774E,DLC2RecipeStaffConjureFamiliar,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffConjureFamiliar (Skyrim.esm:029B75),1,DLC2HeartStone (Dragonborn.esm:017749) x1; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:01774F,DLC2RecipeStaffConjureFlameAtronach,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffConjureFlameAtronach (Skyrim.esm:029B78),1,DLC2HeartStone (Dragonborn.esm:017749) x2; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017750,DLC2RecipeStaffConjureFrostAtronach,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffConjureFrostAtronach (Skyrim.esm:0BE120),1,DLC2HeartStone (Dragonborn.esm:017749) x3; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017751,DLC2RecipeStaffConjureStormAtronach,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffConjureStormAtronach (Skyrim.esm:029B7D),1,DLC2HeartStone (Dragonborn.esm:017749) x4; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017752,DLC2RecipeStaffCourage,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffCourage (Skyrim.esm:029B88),1,DLC2HeartStone (Dragonborn.esm:017749) x1; StaffTemplateIIllusion (Skyrim.esm:07A91B) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017753,DLC2RecipeStaffDreadZombie,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffDreadZombie (Skyrim.esm:029B7C),1,DLC2HeartStone (Dragonborn.esm:017749) x4; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017754,DLC2RecipeStaffExpelDaedra,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffExpelDeadra (Skyrim.esm:029B7E),1,DLC2HeartStone (Dragonborn.esm:017749) x4; StaffTemplateConjuration (Skyrim.esm:07E647) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017755,DLC2RecipeStaffFear,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffFear (Skyrim.esm:029B8C),1,DLC2HeartStone (Dragonborn.esm:017749) x2; StaffTemplateIIllusion (Skyrim.esm:07A91B) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017756,DLC2RecipeStaffFireball,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffFireball (Skyrim.esm:029B82),1,DLC2HeartStone (Dragonborn.esm:017749) x3; StaffTemplateDestruction (Skyrim.esm:0BE11F) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017757,DLC2RecipeStaffFirebolt,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffFirebolt (Skyrim.esm:04C6CA),1,DLC2HeartStone (Dragonborn.esm:017749) x2; StaffTemplateDestruction (Skyrim.esm:0BE11F) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017758,DLC2RecipeStaffFlames,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffFlames (Skyrim.esm:04DEE0),1,DLC2HeartStone (Dragonborn.esm:017749) x1; StaffTemplateDestruction (Skyrim.esm:0BE11F) x1,crafting signal candidate,candidate-extracted
Dragonborn.esm,Dragonborn.esm:017759,DLC2RecipeStaffFrenzy,DLC2StaffEnchanter (Dragonborn.esm:017738),StaffFrenzy (Skyrim.esm:029B8F),1,DLC2HeartStone (Dragonborn.esm:017749) x3; StaffTemplateIIllusion (Skyrim.esm:07A91B) x1,crafting signal candidate,candidate-extracted
