plugin,record_type,formid,editor_id,name,keywords,flags,value,weight,semantic_tag_candidate,validation
Skyrim.esm,ALCH,Skyrim.esm:064B30,FoodBoiledCremeTreat,Boiled Creme Treat,VendorItemFood (Skyrim.esm:08CDEA); GiftChildSpecial (Skyrim.esm:0A248C),"NoAutoCalc, FoodItem",4,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C97,FoodBread01A,Bread,VendorItemFood (Skyrim.esm:08CDEA); GiftChildSpecial (Skyrim.esm:0A248C),"NoAutoCalc, FoodItem",2,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C98,FoodBread01B,Bread,VendorItemFood (Skyrim.esm:08CDEA); GiftChildSpecial (Skyrim.esm:0A248C),"NoAutoCalc, FoodItem",2,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B3F,FoodCabbage,Cabbage,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",2,0.25,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0F431B,FoodCabbagePotatoSoup,Cabbage Potato Soup,,"NoAutoCalc, FoodItem",5,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0EBA02,FoodCabbageSoup,Cabbage Soup,,"NoAutoCalc, FoodItem",5,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B40,FoodCarrot,Carrot,VendorItemFood (Skyrim.esm:08CDEA); GiftChildSpecial (Skyrim.esm:0A248C),"NoAutoCalc, FoodItem",1,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0E8448,FoodCharredSkeeverMeat,Charred Skeever Meat,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B31,FoodCheeseWedge01,Goat Cheese Wedge,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,0.25,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B32,FoodCheeseWedge02,Eidar Cheese Wedge,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",5,0.25,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B33,FoodCheeseWheel01A,Goat Cheese Wheel,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",10,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B35,FoodCheeseWheel01B,Sliced Goat Cheese,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",8,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B34,FoodCheeseWheel02A,Eidar Cheese Wheel,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",13,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B36,FoodCheeseWheel02B,Sliced Eidar Cheese,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",10,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0F2011,FoodChicken,Chicken Breast,VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",3,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0E8947,FoodChickenCooked,Grilled Chicken Breast,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0EBA03,FoodClamMeat,Clam Meat,VendorItemFoodRaw (Skyrim.esm:0A0E56),FoodItem,1,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0EDB2E,FoodDogMeat,Dog Meat,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",3,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0F4320,FoodElsweyrFondue,Elsweyr Fondue,,"NoAutoCalc, FoodItem",5,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C9A,FoodGoatMeat,Leg of Goat,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",3,1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:07224C,FoodGoatMeatCooked,Leg of Goat Roast,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:10D666,FoodGourd,Gourd,,FoodItem,1,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:10394D,FoodHoney,Honey,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",2,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B38,FoodHoneyNutTreat,Honey Nut Treat,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",2,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0508CA,FoodHonningbrewMead,Honningbrew Mead,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",20,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C9B,FoodHorkerMeat,Horker Meat,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",3,1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:07224E,FoodHorkerMeatCooked,Horker Loaf,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0F4315,FoodHorkerStew,Horker Stew,,"NoAutoCalc, FoodItem",8,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C9C,FoodHorseMeat,Horse Meat,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",3,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0722B0,FoodHorseMeatCooked,Horse Haunch,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0669A5,FoodLeek,Leek,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",1,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B3E,FoodLeeksGrilled,Grilled Leeks,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",2,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B39,FoodLongTaffyTreat,Long Taffy Treat,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",3,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0669A3,FoodMammothCheeseBowl,Mammoth Cheese Bowl,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",3,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0669A4,FoodMammothMeat,Mammoth Snout,VendorItemFood (Skyrim.esm:08CDEA); VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",6,3,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0722BB,FoodMammothMeatCooked,Mammoth Steak,VendorItemFood (Skyrim.esm:08CDEA); VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",8,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0CD614,FoodMarriageMeal,Homecooked Meal,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",5,1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:034C5D,FoodMead,Nord Mead,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",5,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C9D,FoodPheasant,Pheasant Breast,VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",3,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0722C7,FoodPheasantCooked,Pheasant Roast,VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",4,0.2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B43,FoodPie,Apple Pie,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",5,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B41,FoodPotato,Potato,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",1,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B3A,FoodPotatoesBaked,Baked Potatoes,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",2,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C9E,FoodRabbit,Raw Rabbit Leg,VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",2,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0722C2,FoodRabbitCooked,Rabbit Haunch,VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",3,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:065C9F,FoodSalmon,Salmon Meat,VendorItemFoodRaw (Skyrim.esm:0A0E56),"NoAutoCalc, FoodItem",3,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B3B,FoodSalmonCooked,Salmon Steak,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B3C,FoodSlaughterfishCooked,Seared Slaughterfish,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",5,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:085368,FoodSolitudeSpicedWine,Spiced Wine,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",7,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B3D,FoodSweetroll,Sweet Roll,VendorItemFood (Skyrim.esm:08CDEA); GiftChildSpecial (Skyrim.esm:0A248C),"NoAutoCalc, FoodItem",2,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:064B42,FoodTomato,Tomato,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,0.1,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0F431C,FoodTomatoSoup,Tomato Soup,,"NoAutoCalc, FoodItem",5,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0F431E,FoodVegetableSoup,Vegetable Soup,,"NoAutoCalc, FoodItem",5,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0669A2,FoodVenison,Venison,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",4,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0722BD,FoodVenisonCooked,Venison Chop,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",5,2,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0F431D,FoodVenisonStew,Venison Stew,,"NoAutoCalc, FoodItem",8,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03133B,FoodWineAlto,Alto Wine,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",12,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0C5349,FoodWineAltoA,Alto Wine,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",12,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03133C,FoodWineBottle02,Wine,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",7,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:0C5348,FoodWineBottle02A,Wine,VendorItemFood (Skyrim.esm:08CDEA),"NoAutoCalc, FoodItem",7,0.5,SkyrimRef_FoodOrMeatCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:10201E,MS12WPRestoreHealth04,The White Phial (Full),,0,79,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EADD,RestoreHealth01,Potion of Minor Healing,VendorItemPotion (Skyrim.esm:08CDEC),0,17,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EADE,RestoreHealth02,Potion of Healing,VendorItemPotion (Skyrim.esm:08CDEC),0,73,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EADF,RestoreHealth03,Potion of Plentiful Healing,VendorItemPotion (Skyrim.esm:08CDEC),0,57,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE3,RestoreHealth04,Potion of Vigorous Healing,VendorItemPotion (Skyrim.esm:08CDEC),0,79,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:039BE4,RestoreHealth05,Potion of Extreme Healing,VendorItemPotion (Skyrim.esm:08CDEC),0,123,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:039BE5,RestoreHealth06,Potion of Ultimate Healing,VendorItemPotion (Skyrim.esm:08CDEC),0,251,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE0,RestoreMagicka01,Potion of Minor Magicka,VendorItemPotion (Skyrim.esm:08CDEC),0,20,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE1,RestoreMagicka02,Potion of Magicka,VendorItemPotion (Skyrim.esm:08CDEC),0,73,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE2,RestoreMagicka03,Potion of Plentiful Magicka,VendorItemPotion (Skyrim.esm:08CDEC),0,115,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE4,RestoreMagicka04,Potion of Vigorous Magicka,VendorItemPotion (Skyrim.esm:08CDEC),0,158,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:039BE6,RestoreMagicka05,Potion of Extreme Magicka,VendorItemPotion (Skyrim.esm:08CDEC),0,247,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:039BE7,RestoreMagicka06,Potion of Ultimate Magicka,VendorItemPotion (Skyrim.esm:08CDEC),0,150,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE5,RestoreStamina01,Potion of Minor Stamina,VendorItemPotion (Skyrim.esm:08CDEC),0,20,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:039BE8,RestoreStamina02,Potion of Stamina,VendorItemPotion (Skyrim.esm:08CDEC),0,44,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE7,RestoreStamina03,Potion of Plentiful Stamina,VendorItemPotion (Skyrim.esm:08CDEC),0,28,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE8,RestoreStamina04,Potion of Vigorous Stamina,VendorItemPotion (Skyrim.esm:08CDEC),0,39,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:03EAE6,RestoreStamina05,Potion of Extreme Stamina,VendorItemPotion (Skyrim.esm:08CDEC),0,61,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ALCH,Skyrim.esm:039CF3,RestoreStamina06,Potion of Ultimate Stamina,VendorItemPotion (Skyrim.esm:08CDEC),0,150,0.5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:05D008,ArmorBriarHeart,,ArmorClothing (Skyrim.esm:06BBE8),,2,1,SkyrimRef_CraftLaborCandidate; SkyrimRef_DaedricMaterialCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:05D009,ArmorBriarHeartEmpty,Forsworn Armor,ArmorClothing (Skyrim.esm:06BBE8); VendorItemClothing (Skyrim.esm:08F95B); ClothingBody (Skyrim.esm:0A8657); ClothingPoor (Skyrim.esm:0A865C),,2,1,SkyrimRef_CraftLaborCandidate; SkyrimRef_DaedricMaterialCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:061C8B,ArmorDragonPriestMaskMoonstoneHelmet,Morokei,MagicDisallowEnchanting (Skyrim.esm:0C27BD); ArmorMaterialDaedric (Skyrim.esm:06BBD4); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959); ArmorLight (Skyrim.esm:06BBD3),,320,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:10559D,ArmorEastmarchHelmetFull,Eastmarch Guard Helmet,ArmorLight (Skyrim.esm:06BBD3); VendorItemArmor (Skyrim.esm:08F959); ArmorHelmet (Skyrim.esm:06C0EE),,12,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013960,ArmorEbonyBoots,Ebony Boots,ArmorHeavy (Skyrim.esm:06BBD2); ArmorMaterialEbony (Skyrim.esm:06BBD8); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,275,7,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013961,ArmorEbonyCuirass,Ebony Armor,ArmorHeavy (Skyrim.esm:06BBD2); ArmorMaterialEbony (Skyrim.esm:06BBD8); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,1500,38,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013962,ArmorEbonyGauntlets,Ebony Gauntlets,ArmorHeavy (Skyrim.esm:06BBD2); ArmorMaterialEbony (Skyrim.esm:06BBD8); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959); PerkFistsEbony (Skyrim.esm:02C178),,275,7,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013963,ArmorEbonyHelmet,Ebony Helmet,ArmorHeavy (Skyrim.esm:06BBD2); ArmorMaterialEbony (Skyrim.esm:06BBD8); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,750,10,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013964,ArmorEbonyShield,Ebony Shield,ArmorMaterialEbony (Skyrim.esm:06BBD8); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,750,14,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:01391A,ArmorElvenBoots,Elven Boots,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,45,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:0896A3,ArmorElvenCuirass,Elven Armor,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,225,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:01391C,ArmorElvenGauntlets,Elven Gauntlets,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,45,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:01392A,ArmorElvenGildedCuirass,Elven Gilded Armor,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElvenGilded (Skyrim.esm:06BBDA); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,550,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:01391D,ArmorElvenHelmet,Elven Helmet,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,110,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:105F11,ArmorElvenLightBoots,Elven Light Boots,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:105F12,ArmorElvenLightCuirass,Elven Light Armor,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:105F13,ArmorElvenLightGauntlets,Elven Light Gauntlets,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:105F14,ArmorElvenLightHelmet,Elven Light Helmet,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialElven (Skyrim.esm:06BBD9); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,60,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:01391E,ArmorElvenShield,Elven Shield,ArmorMaterialElven (Skyrim.esm:06BBD9); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,115,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013910,ArmorHideBoots,Hide Boots,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013911,ArmorHideCuirass,Hide Armor,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,50,5,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013912,ArmorHideGauntlets,Hide Bracers,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,10,1,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013913,ArmorHideHelmet,Hide Helmet,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialHide (Skyrim.esm:06BBDD); ArmorHelmet (Skyrim.esm:06C0EE); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013914,ArmorHideShield,Hide Shield,ArmorMaterialHide (Skyrim.esm:06BBDD); VendorItemArmor (Skyrim.esm:08F959); ArmorShield (Skyrim.esm:0965B2),,25,4,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013920,ArmorLeatherBoots,Leather Boots,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorBoots (Skyrim.esm:06C0ED); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:03619E,ArmorLeatherCuirass,Leather Armor,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorCuirass (Skyrim.esm:06C0EC); VendorItemArmor (Skyrim.esm:08F959),,125,6,SkyrimRef_CraftLaborCandidate,candidate-extracted
Skyrim.esm,ARMO,Skyrim.esm:013921,ArmorLeatherGauntlets,Leather Bracers,ArmorLight (Skyrim.esm:06BBD3); ArmorMaterialLeather (Skyrim.esm:06BBDB); ArmorGauntlets (Skyrim.esm:06C0EF); VendorItemArmor (Skyrim.esm:08F959),,25,2,SkyrimRef_CraftLaborCandidate,candidate-extracted
