plugin,formid,editor_id,name,type,teaches,keywords,value,modding_use,validation
Skyrim.esm,Skyrim.esm:0D3973,dunFrostflowAbyssJournal03,Ramati's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:04811F,dunFrostflowAbyssNote,Habd's Death Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D0968,dunFrostflowAbyssNote02,Mani's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D3979,dunFrostflowAbyssNote03,Scrawled page,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D397A,dunFrostflowAbyssNote04,Bloodstained note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D07B2,dunFrostmereCryptBountyNote1,Kyr's Bounty,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D0BF6,dunFrostmereCryptEisaJournal,Eisa's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D0032,dunFrostmereCryptEisaNote1,Ra'jirr's Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D0E4E,dunFrostmereCryptKyrJournal,Kyr's Log,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E7A33,dunGeirmundsEpitaphNote,Geirmund's Epitaph,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083AE8,dunHalldirsCairnJournal,Agrius's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08E5DF,dunHarmugstahlJournal01,Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0B45F7,dunHighGateSpellTomeFlamingFamiliar,Spell Tome: Conjure Flaming Familiar,BookOrTome,Spell:dunHighGateSummonFlamingThrall (Skyrim.esm:09CE26),VendorItemBook (Skyrim.esm:0937A2); VendorItemSpellTome (Skyrim.esm:0937A5),250,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:019FEA,DunHillgrundsTombGolldirsLetter,Letter to Golldir,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0BC6FD,DunHillgrundsTombGolldirsLetter02,Note from Agna,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:019FEB,DunHillgrundsTombValsVeransLetter,Letter to Vals Veran,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:088FE2,dunIlinaltasDeepAdventurerJournal,Fisherman's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F0425,dunIrkngthandNote01,Thief's Last Words,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E7F3C,dunIronbindLetterToBeemja,Letter to Beem-Ja,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E7F3B,dunIronbindLetterToSalma,Letter to Salma,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F4997,DunLabyrinthianSpellTomeEquilibrium,Spell Tome: Equilibrium,BookOrTome,Spell:dunLabyrinthianSpellReward (Skyrim.esm:0DA746),VendorItemBook (Skyrim.esm:0937A2); VendorItemSpellTome (Skyrim.esm:0937A5),250,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08F741,dunLostEchoCaveNote,Old Tome,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:055549,dunLostProspectMineJournal,Miner's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:065C35,dunMarkarthWizard_LabJournal,Aicantar's Lab Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06CE1C,dunMiddenAtronachForgeBook,Atronach Forge Manual,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D30C8,dunMiddenInvestigationBook,Midden Incident Report,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0C0136,dunMistwatchNote01,Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DB0D7,dunMzinchaleftGuardNote,Mzinchaleft Guard's Note,BookOrTome,RawContent:,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:06BE25,dunMzinchaleftMalurilsJournal,Maluril's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0C370E,dunNchuandAlethiusNote,Alethius's Notes,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0C084B,dunNchuandZelErjBook,Erj's Notes,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08E8FC,dunNchuandZelFinalBook,Staubin's Diary,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0C36EF,dunNchuandZelKragBook,Krag's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:093846,dunNchuandZelStrommBook,Stromm's Diary,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083B01,dunNeugradBanditJournal,Bandit's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083AFD,dunNeugradNoteImp,Imperial Missive,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083AFF,dunNeugradNoteSons,Stormcloak Missive,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083AFB,dunOrotheimJournal,Bandit's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:078561,dunPinewatchNote01,Warning,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:078621,dunPinewatchNote02,Note to Rhorlak,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:037F87,dunPinewatchNote03,Rigel's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:037F89,dunPinewatchNote04,Father's Missive,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:037F8A,dunPinewatchNote05,Roras's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03A523,DunPoiAlchemistsJournal,Alchemist's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D95E3,dunPOIChillwindJournal1,Adventurer's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DD125,dunPOIChillwindJournal2,Merchant's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:09793A,DUNPOIDragonAttackNote,Note to the Authorities,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0CE5BD,dunPOIFallForestRyan01Journal,Alchemist's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D55D9,dunPOIforReviewDrew03Journal,Decree of Monument,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0993FC,DunPoiHuntersJournal,Hunter's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:097803,dunPOIPineForest21Note,Thalmor Orders,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:03A06F,dunPOIReachLoversJournal,Karan's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:077536,dunPOIReachSwimmerJournal,Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083AED,dunPOIShorsWatchTowerNoteImp,Imperial Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083AEF,dunPOIShorsWatchTowerNoteSons,Watchtower Guard's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:07F667,DunPOISlaughterFishermenJournal,Fisherman's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DD998,dunPOISmugglersDenNote,Smugglers' Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DC198,dunPOITundraMarshDogJournal,Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DD99C,dunPOITundraThalmorNote,Lorcalin's Orders,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DC3AF,dunPOIVolcanicVampireJournal,Smuggler's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DDFB6,dunPOIWitchNote,Anise's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0DB0C7,dunRagnvaldBook01,The Secrets of Ragnvald,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0AD430,dunRannveigSildsJournal,Sild's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:078DD2,dunRobbersGorgeJournal,Bandit Leader's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:083AE3,dunSerpentsBluffNote,Forsworn Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0BB3D3,dunShipwreck04TriusNote,For Shelly,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:063A0F,dunSilentMoonsLunarBook,Notes On The Lunar Forge,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),55,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1A9F,dunSleepingTreeCampNote01,Ysolda's Message,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:068253,dunSteamcragCampNote,Official warning,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F0422,dunTolvaldsCaveNote01,Faded Diary,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F0424,dunTolvaldsCaveNote02,Ruined Trailbook,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F0423,dunTolvaldsCaveNote03,Tattered Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F54D4,dunTolvaldsCaveNote04,Hunter's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0B3165,dunTrevasSpellTomeSpectralArrow,Spell Tome: Spectral Arrow,BookOrTome,Spell:dunTrevasSpectralArrow (Skyrim.esm:0AB23D),VendorItemBook (Skyrim.esm:0937A2); VendorItemSpellTome (Skyrim.esm:0937A5),250,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:08AD99,dunVolunruudGenealogistJournal,Heddic's Volunruud Notes,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1640,dunWhiteRiverWatchBlankBook,Ulfr's Book,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E1647,dunWhiteRiverWatchHajvarrJournal,Hajvarr's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E163F,dunWhiteRiverWatchNote,Note to Rodulf,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0B6426,dunYngolBookPuzzleClue,Notes on Yngol Barrow,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:080D63,dunYngvildJournal01,"Arondil's Journal, Part 1",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:080D64,dunYngvildJournal02,"Arondil's Journal, Part 2",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:080D65,dunYngvildJournal03,"Arondil's Journal, Part 3",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:080D66,dunYngvildJournal04,"Arondil's Journal, Part 4",BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0403AF,FavorAdonatoBook,Adonato's Book,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),40,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:090E52,FavorAeriNote,Aeri's Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0940DD,FavorIdgrodNote,Idgrod's Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D9399,FavorLodLetter,Private Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0705C3,FavorRunilJournal,Runil's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:069007,FavorSondasNote,Sondas's Note,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0D9B6B,FFI01WyndeliusJournal,Wyndelius's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),40,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0E82BE,FFRiften08BrandSheiBook,Lymdrenn Tenvanni's Journal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),5,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:085D4E,FFRiften20SkoomaNote,Purchase Agreement,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:065BDA,FFRiften20SkoomaSourceNote,Shipment's Ready,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:053347,FFRiftenWarmthofMara,The Warmth of Mara,BookOrTome,RawContent:15,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05C846,FreeformRiverwood01LetterFaendal,Faendal's Fake Letter from Sven,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05C847,FreeformRiverwood01LetterSven,Sven's Fake Letter from Faendal,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0931C2,FreeformSalviusFarmALetter,Rogatus's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:064EB2,FreeformWinterholdCLetter,Isabelle's Letter,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:05D2EA,FreeformWinterholdCollegeANotes,Faralda's Notes,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),10,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6933,LetterHonningbrewMeadery01,Have Need of Cynric,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68A6,LetterRiftenBeeandBarb01,Notice of Cost Increase,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68A7,LetterRiftenBeeandBarb02,Mara Smiles Upon You!,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6894,LetterRiftenBlackBriarBannedMare01,Letter from Maven,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6893,LetterRiftenBlackBriarHouse01,Letter from Christophe,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6895,LetterRiftenBlackBriarHouse02,Letter from Sabjorn,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6896,LetterRiftenBlackBriarHouse03,To the Brotherhood,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6897,LetterRiftenBlackBriarHouse04,Regarding Your Loss,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68A0,LetterRiftenBlackBriarMeadery01,Attention Employees!,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68A1,LetterRiftenBlackBriarMeadery02,To Be Read Immedately!,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68A2,LetterRiftenBlackBriarMeadery03,All Employees Must Read!,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68A3,LetterRiftenBlackBriarMeadery04,Note From Maven,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6898,LetterRiftenBolliHouse01,Requested Report,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F689F,LetterRiftenFishery01,Things to Do,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F689D,LetterRiftenHaelgasBunkhouse01,Until Next Time,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68AA,LetterRiftenKeep01,Per Your Requests,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68AB,LetterRiftenKeep02,Sibbi Black-Briar,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6899,LetterRiftenMercerFreyHouse01,To The Owner,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F689A,LetterRiftenMercerFreyHouse02,Shopping List,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F689B,LetterRiftenMercerFreyHouse03,Many Thanks,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F689C,LetterRiftenMjollsHouse01,Request for Help!,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F68A4,LetterRiftenPawnedPrawn01,An Apology,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6928,LetterRiftenRaggedFlagon01,A Warning,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F6929,LetterRiftenRaggedFlagon02,Timely Offer,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F692A,LetterRiftenRaggedFlagon03,Give Me A Chance,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F692B,LetterRiftenRaggedFlagon04,Shipment's Arrived,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
Skyrim.esm,Skyrim.esm:0F689E,LetterRiftenScorchedHammer01,Quite Pleased,BookOrTome,RawContent:4294967295,VendorItemBook (Skyrim.esm:0937A2),0,spell-learned/book-read candidate,candidate-extracted
